pitcher_id,name,team,ip,era,fip,k,bb,hbp,hr,games_started
693312,Kyle Nicolas,Pittsburgh Pirates,5.3,11.81,5.89,7,4,1,1,0
518617,Jake Diekman,Atlanta Braves,11.3,7.94,5.92,11,13,0,1,0
605347,Jorge López,Indios de Mayaguez,35.3,5.09,5.93,27,11,8,7,0
666154,Karl Kauffmann,Albuquerque Isotopes,35.0,8.23,5.93,16,16,4,5,3
683175,Connor Phillips,Cincinnati Reds,20.7,6.97,5.93,26,13,1,5,5
641745,Brad Keller,Philadelphia Phillies,45.3,4.57,5.94,31,45,3,3,9
676265,Cory Abbott,Round Rock Express,39.3,6.64,5.96,40,19,4,9,0
592662,Robbie Ray,San Francisco Giants,3.3,8.1,5.97,3,5,0,0,1
656322,Sam Coonrod,New York Mets,6.7,9.45,5.97,6,8,2,0,0
607455,Anthony Banda,Los Angeles Dodgers,7.0,6.43,5.98,6,5,1,1,0
646242,Jhonathan Díaz,Tacoma Rainiers,7.0,10.29,5.98,4,7,2,0,1
656257,Jeff Brigham,Iowa Cubs,37.7,5.26,5.98,42,18,5,9,0
425794,Adam Wainwright,St. Louis Cardinals,101.0,7.4,6.0,55,41,1,20,21
592346,Chi Chi González,Jacksonville Jumbo Shrimp,3.7,7.36,6.0,3,1,0,1,0
592866,Trevor Williams,Washington Nationals,144.3,5.55,6.0,111,53,5,34,30
669854,Ronel Blanco,Houston Astros,52.0,4.5,6.0,52,28,2,12,7
678226,Daysbel Hernández,Atlanta Braves,3.7,7.36,6.0,6,3,0,1,0
666364,Jordan Balazovic,Toledo Mud Hens,24.3,4.44,6.02,17,12,0,5,0
676092,Collin Snider,Iowa Cubs,20.3,4.87,6.02,11,13,0,3,1
666201,Alek Manoah,Los Angeles Angels,87.3,5.87,6.03,79,59,9,15,19
663562,Noah Davis,Pittsburgh Pirates,30.0,8.7,6.04,26,15,4,6,6
543548,Tommy Milone,Aguilas Cibaenas,9.0,2.0,6.05,3,6,0,1,2
642545,Jaime Barria,Toros del Este,82.3,5.68,6.09,62,30,2,20,6
687396,Brent Headrick,New York Yankees,25.7,6.31,6.11,30,10,4,7,0
593833,Wander Suero,Athletics,8.0,7.88,6.14,9,5,0,2,0
656382,Tommy Doyle,Leones de Yucatan,23.7,6.85,6.14,18,13,0,5,0
453268,Daniel Bard,Tacoma Rainiers,49.3,4.56,6.15,47,49,8,5,0
666205,Kyle Muller,Oakland Athletics,77.0,7.6,6.15,56,39,3,16,13
622663,Luis Severino,Athletics,89.3,6.65,6.16,79,34,5,23,18
669424,Jimmy Lambert,Charlotte Knights,37.7,5.26,6.22,41,20,1,10,1
668665,Stephen Nogosek,Leones del Escogido,25.7,5.61,6.23,25,14,2,6,0
607188,Jake Faria,Gigantes del Cibao,2.0,22.5,6.27,3,4,0,0,0
657053,Touki Toussaint,Naranjeros de Hermosillo,3.7,4.91,6.27,2,5,0,0,1
673858,Jake Wong,Tennessee Smokies,3.0,9.0,6.27,0,3,0,0,0
676689,Ricky Karcher,Saraperos de Saltillo,1.0,0.0,6.27,0,1,0,0,0
680983,Kelvin Cáceres,Toros del Este,1.3,6.75,6.27,1,2,0,0,0
647315,Zach Pop,Philadelphia Phillies,13.7,6.59,6.34,14,6,0,4,0
622103,Gerardo Reyes,Mexico Rojo,9.7,7.45,6.37,10,6,2,2,0
664776,Jake Cousins,New York Yankees,9.3,4.82,6.38,7,10,0,1,0
670810,Logan Gillaspie,San Diego Padres,9.0,6.0,6.38,8,5,1,2,0
596271,Casey Lawrence,Tacoma Rainiers,27.3,6.59,6.45,20,10,2,7,0
672730,Juan Then,Bravos de Leon,11.0,4.91,6.45,5,2,0,3,0
656629,Michael Kopech,Los Angeles Dodgers,129.3,5.43,6.48,134,91,11,29,27
621199,Matt Bowman,St. Paul Saints,4.0,9.0,6.52,3,2,0,1,0
605151,Archie Bradley,Jacksonville Jumbo Shrimp,7.3,11.05,6.54,7,3,1,2,0
647336,Michael Soroka,Arizona Diamondbacks,32.3,6.4,6.58,29,12,4,9,6
659275,Dinelson Lamet,Aguilas Cibaenas,25.7,11.57,6.58,31,22,1,6,4
668970,Gavin Hollowell,Chicago Cubs,33.7,5.88,6.6,32,18,6,8,0
665620,Deivi García,Nashville Sounds,5.7,1.59,6.62,3,4,0,1,0
663765,Jake Woodford,Durham Bulls,47.7,6.23,6.63,29,22,3,11,8
623167,Chris Flexen,Chicago Cubs,42.0,7.71,6.65,29,19,0,11,4
694813,Gavin Stone,Los Angeles Dodgers,31.0,9.0,6.66,22,13,2,8,4
663658,Thaddeus Ward,Norfolk Tides,35.3,6.37,6.69,30,28,2,7,0
700363,AJ Smith-Shawver,Atlanta Braves,25.3,4.26,6.7,20,11,1,7,5
668984,Casey Legumina,Seattle Mariners,12.7,5.68,6.74,11,9,0,3,0
682990,Quinn Priester,Milwaukee Brewers,50.0,7.74,6.75,36,27,3,12,8
607359,Spencer Patton,Olmecas de Tabasco,12.3,5.11,6.76,7,6,0,3,0
608648,Tyler Duffey,Bravos de Leon,2.0,4.5,6.77,3,0,0,1,0
666208,Alex Speas,Diablos Rojos del Mexico,2.0,13.5,6.77,4,5,0,0,0
641771,Chad Kuhl,Gwinnett Stripers,38.3,8.45,6.79,31,28,3,8,5
665001,Trevor Kelley,Leones de Yucatan,15.3,5.87,6.79,11,6,2,4,3
689266,Dylan Dodd,Atlanta Braves,34.3,7.6,6.94,15,12,1,9,7
605498,Andrew Suárez,Norfolk Tides,27.7,7.16,6.96,17,15,0,7,0
679885,Justin Martinez,Arizona Diamondbacks,10.0,12.6,6.97,14,11,2,2,0
656970,Devin Smeltzer,Aguilas Cibaenas,22.3,6.45,6.99,16,4,4,7,1
669169,Jonathan Heasley,Omaha Storm Chasers,15.0,7.2,7.0,9,2,1,5,0
656981,Peter Solomon,Iowa Cubs,13.3,12.15,7.02,6,11,1,2,0
456501,Johnny Cueto,Leones del Escogido,52.3,6.02,7.03,39,15,3,17,10
669395,Dylan Coleman,Scranton/Wilkes-Barre RailRiders,18.3,8.84,7.03,21,19,5,3,1
594943,Zach Neal,Las Vegas Aviators,27.0,6.67,7.05,25,14,2,8,2
660896,Jorge Alcala,Buffalo Bisons,17.3,6.23,7.08,16,10,1,5,0
656818,Connor Overton,Buffalo Bisons,11.0,11.45,7.09,9,7,0,3,3
446372,Corey Kluber,Boston Red Sox,55.0,7.04,7.12,42,21,4,17,9
676961,Caleb Boushley,Tampa Bay Rays,2.3,3.86,7.13,5,2,0,1,0
676206,Freddy Tarnok,Jacksonville Jumbo Shrimp,14.7,4.91,7.16,14,11,0,4,1
621139,Brooks Kriske,Athletics,6.7,4.05,7.17,6,4,0,2,0
663574,Tony Santillan,Cincinnati Reds,3.3,2.7,7.17,1,5,0,0,0
592848,Zack Weiss,Memphis Redbirds,5.3,5.06,7.21,7,2,1,2,0
544727,Jeurys Familia,Aguilas Cibaenas,12.7,6.39,7.22,9,13,1,2,0
670124,Adam Oller,Jacksonville Jumbo Shrimp,19.7,10.07,7.23,13,12,1,5,1
502179,Paolo Espino,Panama,4.0,24.75,7.27,3,3,0,1,0
656266,J.B. Bukauskas,Nashville Sounds,1.0,9.0,7.27,1,2,0,0,0
657272,Erich Uelmen,Naranjeros de Hermosillo,1.0,36.0,7.27,1,2,0,0,0
664129,Geoff Hartlieb,Athletics,4.0,2.25,7.27,3,3,0,1,0
656786,Parker Mushinski,Colorado Rockies,14.7,5.52,7.29,15,4,4,5,0
660761,José Suarez,Atlanta Braves,33.7,8.29,7.34,28,20,1,10,7
622503,Nabil Crismatt,Toros del Este,11.0,9.82,7.36,9,7,1,3,0
650895,Diego Castillo,Toros de Tijuana,8.7,6.23,7.42,7,7,1,2,0
641778,Eric Lauer,Toronto Blue Jays,46.7,6.56,7.43,43,24,0,16,9
643256,Adam Cimber,Salt Lake Bees,20.7,7.4,7.48,12,7,4,6,0
571710,Mychal Givens,Jacksonville Jumbo Shrimp,4.0,11.25,7.52,2,6,1,0,0
686294,Amos Willingham,Houston Astros,24.3,6.66,7.54,15,9,1,8,0
642770,Javy Guerra,Atlanta Braves,8.3,8.64,7.59,5,9,2,1,0
682051,Garrett Hill,Arkansas Travelers,15.7,9.19,7.67,14,14,1,4,0
596057,Daniel Norris,Columbus Clippers,12.7,5.68,7.69,11,12,1,3,0
592527,Michael Mariot,Toros del Este,2.7,3.38,7.77,2,1,0,1,0
605446,Dereck Rodríguez,Puerto Rico,0.7,13.5,7.77,0,1,0,0,0
686539,Declan Cronin,Round Rock Express,11.0,9.0,7.81,8,7,2,3,0
502083,Zach McAllister,New York Yankees,5.3,10.13,7.96,5,2,1,2,0
518516,Madison Bumgarner,Arizona Diamondbacks,16.7,10.26,8.07,10,15,1,4,4
622608,Antonio Senzatela,Colorado Rockies,7.7,4.7,8.09,4,2,0,3,2
663752,Cody Morris,Scranton/Wilkes-Barre RailRiders,8.0,6.75,8.14,9,6,0,3,0
472551,Fernando Abad,Gigantes del Cibao,6.3,4.26,8.16,2,3,0,2,0
665896,José Marte,Binghamton Rumble Ponies,9.3,8.68,8.2,7,7,0,3,0
642121,Cole Sulser,Tampa Bay Rays,5.3,6.75,8.33,4,3,0,2,0
688427,Kolton Ingram,Columbus Clingstones,5.3,8.44,8.33,7,5,0,2,0
605155,Colten Brewer,Scranton/Wilkes-Barre RailRiders,8.3,4.32,8.43,4,3,1,3,0
683155,Joey Estes,Athletics,10.0,7.2,8.57,7,2,3,4,2
681810,Austin Warren,New York Mets,1.7,5.4,8.67,2,0,0,1,0
607968,Drew Rucinski,Oakland Athletics,18.0,9.0,8.71,6,14,1,5,4
672715,Luis Patiño,Aguilas Cibaenas,4.0,9.0,8.77,5,2,0,2,0
657093,Spenser Watkins,Rochester Red Wings,4.3,10.38,8.81,4,2,0,2,1
656986,Bennett Sousa,Houston Astros,2.7,13.5,8.89,2,2,0,1,0
592229,Dylan Covey,Gwinnett Stripers,4.0,4.5,9.02,3,1,0,2,0
672841,Carlos Vargas,Seattle Mariners,4.7,5.79,9.05,7,4,1,2,0
669093,Jeremiah Estrada,San Diego Padres,10.7,6.75,9.08,13,12,0,4,0
680689,Lyon Richardson,Louisville Bats,16.7,8.64,9.21,12,15,0,6,4
517008,Alex Colomé,Dominican Republic,3.0,6.0,9.27,2,3,0,1,0
669391,Owen White,Charlotte Knights,4.0,11.25,9.27,4,2,0,2,0
456713,Matt Bush,Texas Rangers,10.3,9.58,9.37,10,6,0,5,0
681402,Gus Varland,Washington Nationals,8.7,11.42,9.5,6,8,1,3,0
640454,Matt Krook,Athletics,4.0,24.75,9.52,3,6,0,1,0
675921,Spencer Howard,Sacramento River Cats,3.3,10.8,9.57,2,3,1,1,0
670329,Rico Garcia,Baltimore Orioles,8.7,8.31,9.61,6,5,0,4,0
657248,Glenn Otto,Sugar Land Space Cowboys,10.7,10.13,10.21,11,6,0,6,0
663321,Nick Hernandez,Athletics,3.0,12.0,10.27,5,4,2,1,0
682967,Devin Sweet,Worcester Red Sox,2.0,9.0,10.27,1,1,0,1,0
571616,Matt Dermody,Toros de Tijuana,4.0,6.75,10.77,1,1,1,2,1
570632,José Ureña,Toros del Este,18.3,9.82,10.96,9,14,0,9,5
608328,Chase De Jong,Indianapolis Indians,11.3,13.5,11.03,7,6,2,6,0
607457,Kyle Barraclough,Guerreros de Oaxaca,7.7,12.91,11.23,4,6,4,3,0
641149,Wes Parsons,Cleveland Guardians,4.0,20.25,11.27,3,3,1,2,1
663753,Reiss Knehr,El Paso Chihuahuas,5.7,15.88,11.39,4,5,0,3,1
670183,Garrett Acton,Miami Marlins,5.7,12.71,11.56,5,5,1,3,0
641447,Daniel Castano,Jacksonville Jumbo Shrimp,3.0,21.0,12.27,4,3,0,2,0
660431,Hector Perez,Cardenales de Lara,0.3,27.0,12.27,0,1,0,0,0
676395,Robert Garcia,Texas Rangers,0.3,0.0,12.27,0,1,0,0,0
686842,McKinley Moore,Charros de Jalisco,3.3,18.9,12.27,2,5,2,1,0
543594,Sean Nolin,Piratas de Campeche,3.0,18.0,12.6,2,2,0,2,0
674681,Michael Plassmeyer,Buffalo Bisons,3.7,22.09,14.18,4,0,3,3,1
677076,Clayton Andrews,Tigres de Quintana Roo,3.3,27.0,14.37,4,2,0,3,0
606625,Reyes Moronta,Bravos de Leon,1.3,6.75,16.77,2,3,0,1,0
614179,José Ruiz,Round Rock Express,3.7,22.09,17.18,3,4,2,3,0
605441,Yacksel Ríos,Iowa Cubs,1.7,37.8,19.47,2,6,0,1,0
681517,Kyle Leahy,St. Louis Cardinals,1.7,21.6,19.47,2,5,1,1,0
621219,Alec Mills,Louisville Bats,1.0,18.0,22.27,0,1,1,1,0
596082,Jake Reed,Oklahoma City Dodgers,0.7,81.0,24.27,1,1,0,1,0
629498,Johan Quezada,Guerreros de Oaxaca,0.7,40.5,25.77,0,5,0,0,0
620454,José Castillo,New York Mets,0.3,108.0,30.27,0,2,1,0,0
666207,Riley Pint,El Paso Chihuahuas,0.3,27.0,30.27,0,3,0,0,0
