player_id,player_name,from_team,to_team,type,description,war_historical,war_projected,war_blended,war
702650,Michael Forret,BAL,TB,trade,"Tampa Bay Rays traded RHP Shane Baz to Baltimore Orioles for C Caden Bodine, OF Slater de Brun, RHP Michael Forret, OF Austin Overn and Draft Pick. 2026 Competitive Balance Round A pick (No. 33).",0.0,0.0,0.0,0.0
621381,Matt Strahm,PHI,KC,trade,Philadelphia Phillies traded LHP Matt Strahm to Kansas City Royals for RHP Jonathan Bowlan.,1.8666666666666665,0.26653071572168163,1.066598691194174,1.066598691194174
679775,Kyle Backhus,AZ,PHI,trade,Arizona Diamondbacks traded LHP Kyle Backhus to Philadelphia Phillies for CF Avery Owusu-Asiedu.,0.0,0.0,0.0,0.0
801938,Avery Owusu-Asiedu,PHI,AZ,trade,Arizona Diamondbacks traded LHP Kyle Backhus to Philadelphia Phillies for CF Avery Owusu-Asiedu.,0.0,0.0,0.0,0.0
664040,Brandon Lowe,TB,PIT,trade,"Tampa Bay Rays traded 2B Brandon Lowe, LF Jake Mangum and LHP Mason Montgomery to Pittsburgh Pirates.",2.2666666666666666,0.6200449445628645,1.4433558056147655,1.4433558056147655
663968,Jake Mangum,TB,PIT,trade,"Tampa Bay Rays traded 2B Brandon Lowe, LF Jake Mangum and LHP Mason Montgomery to Pittsburgh Pirates.",0.0,0.0,0.0,0.0
682254,Mason Montgomery,TB,PIT,trade,"Tampa Bay Rays traded 2B Brandon Lowe, LF Jake Mangum and LHP Mason Montgomery to Pittsburgh Pirates.",0.5,0.5,0.5,0.5
689200,Jacob Melton,HOU,TB,trade,Houston Astros traded LF Jacob Melton and RHP Anderson Brito to Tampa Bay Rays.,0.0,0.0,0.0,0.0
640448,Kyle Finnegan,,DET,Signed as Free Agent,Detroit Tigers signed free agent RHP Kyle Finnegan.,0.5,0.07726325945429299,0.2886316297271465,0.2886316297271465
542888,Shawn Armstrong,,CLE,Signed as Free Agent,Cleveland Guardians signed free agent RHP Shawn Armstrong.,1.1333333333333333,0.1614849395435358,0.6474091364384346,0.6474091364384346
808959,Munetaka Murakami,,CWS,Signed as Free Agent,Chicago White Sox signed free agent IF Munetaka Murakami.,1.9,1.9,1.9,1.9
656492,Foster Griffin,,WSH,Signed as Free Agent,Washington Nationals signed free agent LHP Foster Griffin.,0.0,0.0,0.0,0.0
647315,Zach Pop,,PHI,Signed as Free Agent,Philadelphia Phillies signed free agent RHP Zach Pop.,0.0,0.0,0.0,0.0
596133,Luke Weaver,,NYM,Signed as Free Agent,New York Mets signed free agent RHP Luke Weaver.,0.6333333333333333,0.11305649950228264,0.373194916417808,0.373194916417808
823550,Sung-Mun Song,,SD,Signed as Free Agent,San Diego Padres signed free agent 3B Sung-Mun Song.,0.8,0.8,0.8,0.8
608701,Rob Refsnyder,,SEA,Signed as Free Agent,Seattle Mariners signed free agent RF Rob Refsnyder.,0.9333333333333332,0.16963375857181165,0.5514835459525724,0.5514835459525724
820832,Blake Aita,BOS,STL,trade,"Boston Red Sox traded RHP Hunter Dobbins, RHP Yhoiker Fajardo and RHP Blake Aita to St. Louis Cardinals for 1B Willson Contreras.",0.0,0.0,0.0,0.0
690928,Hunter Dobbins,BOS,STL,trade,"Boston Red Sox traded RHP Hunter Dobbins, RHP Yhoiker Fajardo and RHP Blake Aita to St. Louis Cardinals for 1B Willson Contreras.",0.0,0.0,0.0,0.0
575929,Willson Contreras,STL,BOS,trade,"Boston Red Sox traded RHP Hunter Dobbins, RHP Yhoiker Fajardo and RHP Blake Aita to St. Louis Cardinals for 1B Willson Contreras.",2.766666666666667,0.7877276640837143,1.7771971653751906,1.7771971653751906
823369,Yhoiker Fajardo,BOS,STL,trade,"Boston Red Sox traded RHP Hunter Dobbins, RHP Yhoiker Fajardo and RHP Blake Aita to St. Louis Cardinals for 1B Willson Contreras.",0.0,0.0,0.0,0.0
643446,Jeff McNeil,NYM,ATH,trade,New York Mets traded 2B Jeff McNeil and cash to Athletics for RHP Yordan Rodriguez.,1.9333333333333333,0.5705862785188069,1.2519598059260701,1.2519598059260701
830007,Yordan Rodriguez,ATH,NYM,trade,New York Mets traded 2B Jeff McNeil and cash to Athletics for RHP Yordan Rodriguez.,0.0,0.0,0.0,0.0
656794,Sean Newcomb,,CWS,Signed as Free Agent,Chicago White Sox signed free agent LHP Sean Newcomb.,0.6333333333333333,0.07738674274311727,0.3553600380382253,0.3553600380382253
657097,Jacob Webb,,CHC,Signed as Free Agent,Chicago Cubs signed free agent RHP Jacob Webb.,0.3333333333333333,0.044263504037912856,0.18879841868562308,0.18879841868562308
668709,JJ Bleday,,CIN,Signed as Free Agent,Cincinnati Reds signed free agent CF JJ Bleday.,1.1666666666666667,0.2983428586008062,0.7325047626337364,0.7325047626337364
807751,Ethan O'Donnell,CIN,MIA,trade,Cincinnati Reds traded CF Ethan O'Donnell to Miami Marlins for CF Dane Myers.,0.0,0.0,0.0,0.0
667472,Dane Myers,MIA,CIN,trade,Cincinnati Reds traded CF Ethan O'Donnell to Miami Marlins for CF Dane Myers.,0.19999999999999998,0.028767881726222546,0.11438394086311127,0.11438394086311127
621107,Zach Eflin,,BAL,Signed as Free Agent,Baltimore Orioles signed free agent RHP Zach Eflin.,2.566666666666667,0.52619469607457,1.5464306813706186,1.5464306813706186
664126,Pete Fairbanks,,MIA,Signed as Free Agent,Miami Marlins signed free agent RHP Pete Fairbanks.,0.9666666666666667,0.10713322993981021,0.5368999483032384,0.5368999483032384
642708,Amed Rosario,,NYY,Signed as Free Agent,New York Yankees signed free agent 3B Amed Rosario.,0.3333333333333333,0.07209462646493232,0.2027139798991328,0.2027139798991328
830809,Adriano Marrero,MIA,LAD,trade,Los Angeles Dodgers traded LF Esteury Ruiz to Miami Marlins for RHP Adriano Marrero.,0.0,0.0,0.0,0.0
665923,Esteury Ruiz,LAD,MIA,trade,Los Angeles Dodgers traded LF Esteury Ruiz to Miami Marlins for RHP Adriano Marrero.,0.3333333333333333,0.026767490470920936,0.18005041190212712,0.18005041190212712
640451,Hunter Harvey,,CHC,Signed as Free Agent,Chicago Cubs signed free agent RHP Hunter Harvey.,0.8333333333333334,0.06335652218230002,0.4483449277578167,0.4483449277578167
837227,Tatsuya Imai,,HOU,Signed as Free Agent,Houston Astros signed free agent RHP Tatsuya Imai.,2.0,2.0,2.0,2.0
688540,Kade Bragg,MIN,MIA,trade,Miami Marlins traded 1B Eric Wagaman to Minnesota Twins for LHP Kade Bragg.,0.0,0.0,0.0,0.0
676572,Eric Wagaman,MIA,MIN,trade,Miami Marlins traded 1B Eric Wagaman to Minnesota Twins for LHP Kade Bragg.,0.0,0.0,0.0,0.0
672960,Kazuma Okamoto,,TOR,Signed as Free Agent,Toronto Blue Jays signed free agent 3B Kazuma Okamoto.,1.8,1.8,1.8,1.8
641816,Tyler Mahle,,SF,Signed as Free Agent,San Francisco Giants signed free agent RHP Tyler Mahle.,0.8333333333333334,0.09938722286539445,0.4663602780993639,0.4663602780993639
678877,Jhonkensy Noel,,BAL,Claimed Off Waivers,Baltimore Orioles claimed RF Jhonkensy Noel off waivers from Cleveland Guardians.,0.3,0.3,0.3,0.3
686894,Joey Wiemer,,WSH,Claimed Off Waivers,Washington Nationals claimed LF Joey Wiemer off waivers from San Francisco Giants.,0.3666666666666667,0.03250140213123948,0.1995840343989531,0.1995840343989531
489446,Kirby Yates,,LAA,Signed as Free Agent,Los Angeles Angels signed free agent RHP Kirby Yates.,0.6333333333333333,0.0735425183221007,0.353437925827717,0.353437925827717
677865,Justin Bruihl,CLE,STL,trade,Cleveland Guardians traded LHP Justin Bruihl to St. Louis Cardinals for cash.,0.03333333333333333,0.0008590166572785068,0.01709617499530592,0.01709617499530592
669234,Justyn-Henry Malloy,DET,TB,trade,Detroit Tigers traded RF Justyn-Henry Malloy to Tampa Bay Rays for cash.,0.0,0.0,0.0,0.0
682617,Marco Luciano,,BAL,Claimed Off Waivers,Baltimore Orioles claimed OF Marco Luciano off waivers from Pittsburgh Pirates.,-0.3,-0.018504184606453485,-0.15925209230322673,-0.15925209230322673
821279,Edgardo De Leon,CHC,MIA,trade,"Miami Marlins traded RHP Edward Cabrera to Chicago Cubs for RF Owen Caissie, SS Cristian Hernandez and IF Edgardo De Leon.",0.0,0.0,0.0,0.0
665795,Edward Cabrera,MIA,CHC,trade,"Miami Marlins traded RHP Edward Cabrera to Chicago Cubs for RF Owen Caissie, SS Cristian Hernandez and IF Edgardo De Leon.",1.2333333333333334,0.29017509727626456,0.7617542153047989,0.7617542153047989
683357,Owen Caissie,CHC,MIA,trade,"Miami Marlins traded RHP Edward Cabrera to Chicago Cubs for RF Owen Caissie, SS Cristian Hernandez and IF Edgardo De Leon.",0.7,0.7,0.7,0.7
694183,Cristian Hernandez,CHC,MIA,trade,"Miami Marlins traded RHP Edward Cabrera to Chicago Cubs for RF Owen Caissie, SS Cristian Hernandez and IF Edgardo De Leon.",0.0,0.0,0.0,0.0
685133,Wade Meckler,,LAA,Claimed Off Waivers,Los Angeles Angels claimed OF Wade Meckler off waivers from San Francisco Giants.,-0.2,-0.010126582278481015,-0.10506329113924051,-0.10506329113924051
669020,Ryan Rolison,,CHC,Claimed Off Waivers,Chicago Cubs claimed LHP Ryan Rolison off waivers from Chicago White Sox.,0.0,0.0,0.0,0.0
691907,Tsung-Che Cheng,,TB,Claimed Off Waivers,Tampa Bay Rays claimed SS Tsung-Che Cheng off waivers from Pittsburgh Pirates.,0.0,0.0,0.0,0.0
624522,Keegan Thompson,,COL,Claimed Off Waivers,Colorado Rockies claimed RHP Keegan Thompson off waivers from Cincinnati Reds.,0.15000000000000002,0.010720228191110055,0.08036011409555503,0.08036011409555503
656811,Ryan O'Hearn,,PIT,Signed as Free Agent,Pittsburgh Pirates signed free agent 1B Ryan O'Hearn.,2.033333333333333,0.6197194719471947,1.326526402640264,1.326526402640264
686610,Ken Waldichuk,,ATL,Claimed Off Waivers,Atlanta Braves claimed LHP Ken Waldichuk off waivers from Athletics.,0.0,0.0,0.0,0.0
691011,Drew Romo,,CWS,Claimed Off Waivers,Chicago White Sox claimed C Drew Romo off waivers from New York Mets.,0.0,0.0,0.0,0.0
666659,Sauryn Lao,WSH,,Released,Washington Nationals released RHP Sauryn Lao.,0.0,0.0,0.0,0.0
680837,Ryan Fitzgerald,,LAD,Claimed Off Waivers,Los Angeles Dodgers claimed 3B Ryan Fitzgerald off waivers from Minnesota Twins.,0.0,0.0,0.0,0.0
672391,Kaleb Ort,,NYY,Claimed Off Waivers,New York Yankees claimed RHP Kaleb Ort off waivers from Houston Astros.,0.0,0.0,0.0,0.0
687849,Zak Kent,,TEX,Claimed Off Waivers,Texas Rangers claimed RHP Zak Kent off waivers from St. Louis Cardinals.,0.0,0.0,0.0,0.0
666277,George Soriano,,ATL,Claimed Off Waivers,Atlanta Braves claimed RHP George Soriano off waivers from Baltimore Orioles.,0.06666666666666667,0.004315300567251686,0.035490983616959175,0.035490983616959175
687606,Paxton Schultz,,WSH,Claimed Off Waivers,Washington Nationals claimed RHP Paxton Schultz off waivers from Toronto Blue Jays.,0.0,0.0,0.0,0.0
701056,Josh Grosz,COL,AZ,trade,Arizona Diamondbacks traded CF Jake McCarthy to Colorado Rockies for RHP Josh Grosz.,0.0,0.0,0.0,0.0
664983,Jake McCarthy,AZ,COL,trade,Arizona Diamondbacks traded CF Jake McCarthy to Colorado Rockies for RHP Josh Grosz.,1.0,0.21485401063714318,0.6074270053185716,0.6074270053185716
689172,Brett Wisely,ATL,TB,trade,Atlanta Braves traded LHP Ken Waldichuk and 2B Brett Wisely to Tampa Bay Rays for cash.,0.13333333333333333,0.014785543755659828,0.07405943854449658,0.07405943854449658
686610,Ken Waldichuk,ATL,TB,trade,Atlanta Braves traded LHP Ken Waldichuk and 2B Brett Wisely to Tampa Bay Rays for cash.,0.0,0.0,0.0,0.0
628451,Andy Ibáñez,,LAD,Signed as Free Agent,Los Angeles Dodgers signed free agent 3B Andy Ibáñez.,0.9,0.14133790737564325,0.5206689536878216,0.5206689536878216
592773,Ryne Stanek,,STL,Signed as Free Agent,St. Louis Cardinals signed free agent RHP Ryne Stanek.,0.06666666666666667,0.007961841863878187,0.03731425426527243,0.03731425426527243
571448,Nolan Arenado,STL,AZ,trade,St. Louis Cardinals traded 3B Nolan Arenado and cash to Arizona Diamondbacks for RHP Jack Martinez.,2.266666666666667,0.6621906216199019,1.4644286441432846,1.4644286441432846
822956,Jack Martinez,AZ,STL,trade,St. Louis Cardinals traded 3B Nolan Arenado and cash to Arizona Diamondbacks for RHP Jack Martinez.,0.0,0.0,0.0,0.0
815734,Dylan Jasso,NYY,MIA,trade,"Miami Marlins traded LHP Ryan Weathers to New York Yankees for CF Brendan Jones, OF Dillon Lewis, 1B Dylan Jasso and SS Juan Matheus.",0.0,0.0,0.0,0.0
800957,Brendan Jones,NYY,MIA,trade,"Miami Marlins traded LHP Ryan Weathers to New York Yankees for CF Brendan Jones, OF Dillon Lewis, 1B Dylan Jasso and SS Juan Matheus.",0.0,0.0,0.0,0.0
801276,Juan Matheus,NYY,MIA,trade,"Miami Marlins traded LHP Ryan Weathers to New York Yankees for CF Brendan Jones, OF Dillon Lewis, 1B Dylan Jasso and SS Juan Matheus.",0.0,0.0,0.0,0.0
827665,Dillon Lewis,NYY,MIA,trade,"Miami Marlins traded LHP Ryan Weathers to New York Yankees for CF Brendan Jones, OF Dillon Lewis, 1B Dylan Jasso and SS Juan Matheus.",0.0,0.0,0.0,0.0
821244,Francisco Loreto,PHI,PIT,trade,Pittsburgh Pirates traded RHP Chase Shugart to Philadelphia Phillies for IF Francisco Loreto.,0.0,0.0,0.0,0.0
663767,Chase Shugart,PIT,PHI,trade,Pittsburgh Pirates traded RHP Chase Shugart to Philadelphia Phillies for IF Francisco Loreto.,0.0,0.0,0.0,0.0
681909,Justin Dean,,CHC,Claimed Off Waivers,Chicago Cubs claimed CF Justin Dean off waivers from San Francisco Giants.,0.0,0.0,0.0,0.0
677960,Ryan Weathers,MIA,NYY,trade,"Miami Marlins traded LHP Ryan Weathers to New York Yankees for CF Brendan Jones, OF Dillon Lewis, 1B Dylan Jasso and SS Juan Matheus.",0.43333333333333335,0.05776480415478764,0.2455490687440605,0.2455490687440605
608324,Alex Bregman,,CHC,Signed as Free Agent,Chicago Cubs signed free agent 3B Alex Bregman.,4.033333333333334,1.3173659052649462,2.67534961929914,2.67534961929914
660644,Vidal Bruján,,MIN,Claimed Off Waivers,Minnesota Twins claimed 3B Vidal Bruján off waivers from Atlanta Braves.,-0.26666666666666666,-0.022649177905043408,-0.14465792228585503,-0.14465792228585503
837780,Helvin Mendoza,,LAD,Signed as Free Agent,Los Angeles Dodgers signed free agent OF Helvin Mendoza.,0.0,0.0,0.0,0.0
547179,Michael Lorenzen,,COL,Signed as Free Agent,Colorado Rockies signed free agent RHP Michael Lorenzen.,1.2,0.3010230671970888,0.7505115335985444,0.7505115335985444
572955,Pierce Johnson,,CIN,Signed as Free Agent,Cincinnati Reds signed free agent RHP Pierce Johnson.,0.5,0.059837752754570775,0.2799188763772854,0.2799188763772854
664199,Taylor Clarke,,AZ,Signed as Free Agent,Arizona Diamondbacks signed free agent RHP Taylor Clarke.,0.15,0.023228952772073923,0.08661447638603696,0.08661447638603696
621112,Paul Blackburn,,NYY,Signed as Free Agent,New York Yankees signed free agent RHP Paul Blackburn.,0.7333333333333334,0.0897636039250669,0.41154846862920014,0.41154846862920014
701496,Ben Cowles,,CHC,Claimed Off Waivers,Chicago Cubs claimed 3B Ben Cowles off waivers from Chicago White Sox.,0.0,0.0,0.0,0.0
800338,Franklin Gomez,NYM,CLE,trade,New York Mets traded LHP Franklin Gomez to Cleveland Guardians for Future Considerations. International Bonus Pool Money.,0.0,0.0,0.0,0.0
691172,Yosver Zulueta,CIN,SEA,trade,Cincinnati Reds traded RHP Yosver Zulueta to Seattle Mariners for RHP Dusty Revis.,0.0,0.0,0.0,0.0
834961,Dusty Revis,SEA,CIN,trade,Cincinnati Reds traded RHP Yosver Zulueta to Seattle Mariners for RHP Dusty Revis.,0.0,0.0,0.0,0.0
660761,José Suarez,,BAL,Claimed Off Waivers,Baltimore Orioles claimed LHP José Suarez off waivers from Atlanta Braves.,0.10000000000000002,0.00904679542615547,0.054523397713077744,0.054523397713077744
691907,Tsung-Che Cheng,,NYM,Claimed Off Waivers,New York Mets claimed SS Tsung-Che Cheng off waivers from Tampa Bay Rays.,0.0,0.0,0.0,0.0
674370,Osvaldo Bido,,MIA,Claimed Off Waivers,Miami Marlins claimed RHP Osvaldo Bido off waivers from Tampa Bay Rays.,0.6999999999999998,0.09156843483955467,0.39578421741977726,0.39578421741977726
666158,Gavin Lux,CIN,TB,trade,Tampa Bay Rays traded RF Josh Lowe to Los Angeles Angels for RHP Chris Clark and LF Gavin Lux.,0.85,0.2306762177233251,0.5403381088616626,0.5403381088616626
656271,Brock Burke,LAA,CIN,trade,Tampa Bay Rays traded RF Josh Lowe to Los Angeles Angels for RHP Chris Clark and LF Gavin Lux.,0.2333333333333333,0.02953415996260487,0.13143374664796909,0.13143374664796909
666139,Josh Lowe,TB,LAA,trade,Tampa Bay Rays traded RF Josh Lowe to Los Angeles Angels for RHP Chris Clark and LF Gavin Lux.,1.4333333333333333,0.3040023438296137,0.8686678385814736,0.8686678385814736
805363,Chris Clark,LAA,TB,trade,Tampa Bay Rays traded RF Josh Lowe to Los Angeles Angels for RHP Chris Clark and LF Gavin Lux.,0.0,0.0,0.0,0.0
596001,Jakob Junis,,TEX,Signed as Free Agent,Texas Rangers signed free agent RHP Jakob Junis.,0.7333333333333334,0.10857050262212012,0.42095191797772674,0.42095191797772674
666182,Bo Bichette,,NYM,Signed as Free Agent,New York Mets signed free agent SS Bo Bichette.,2.6666666666666665,0.8078958605243229,1.7372812635954946,1.7372812635954946
622761,Jorge Mateo,,ATL,Signed as Free Agent,Atlanta Braves signed free agent SS Jorge Mateo.,0.43333333333333335,0.05158860873210756,0.24246097103272046,0.24246097103272046
592663,J.T. Realmuto,,PHI,Signed as Free Agent,Philadelphia Phillies signed free agent C J.T. Realmuto.,2.033333333333333,0.6020427316945777,1.3176880325139555,1.3176880325139555
694860,Jake Brooks,MIA,COL,trade,Colorado Rockies traded RHP Bradley Blalock to Miami Marlins for RHP Jake Brooks.,0.0,0.0,0.0,0.0
687134,Bradley Blalock,COL,MIA,trade,Colorado Rockies traded RHP Bradley Blalock to Miami Marlins for RHP Jake Brooks.,0.0,0.0,0.0,0.0
831912,Truman Pauley,NYM,CWS,trade,Chicago White Sox traded CF Luis Robert Jr. to New York Mets for 2B Luisangel Acuña and RHP Truman Pauley.,0.0,0.0,0.0,0.0
682668,Luisangel Acuña,NYM,CWS,trade,Chicago White Sox traded CF Luis Robert Jr. to New York Mets for 2B Luisangel Acuña and RHP Truman Pauley.,0.4,0.4,0.4,0.4
673357,Luis Robert Jr.,CWS,NYM,trade,Chicago White Sox traded CF Luis Robert Jr. to New York Mets for 2B Luisangel Acuña and RHP Truman Pauley.,2.266666666666667,0.553493013972056,1.4100798403193615,1.4100798403193615
681508,Mickey Gasper,,WSH,Claimed Off Waivers,Washington Nationals claimed 2B Mickey Gasper off waivers from Minnesota Twins.,0.0,0.0,0.0,0.0
472610,Luis García,,NYM,Signed as Free Agent,New York Mets signed free agent RHP Luis García.,0.36666666666666664,0.052308210817802556,0.2094874387422346,0.2094874387422346
663656,Kyle Tucker,,LAD,Signed as Free Agent,Los Angeles Dodgers signed free agent RF Kyle Tucker.,4.533333333333334,1.3790637191157347,2.9561985262245343,2.9561985262245343
624133,Ranger Suárez,,BOS,Signed as Free Agent,Boston Red Sox signed free agent LHP Ranger Suárez.,3.266666666666667,0.9126880343834302,2.0896773505250485,2.0896773505250485
656484,Tristan Gray,BOS,MIN,trade,Minnesota Twins traded C Nate Baez to Boston Red Sox for 3B Tristan Gray.,0.03333333333333333,0.0009502972810474982,0.017141815307190417,0.017141815307190417
686960,Nate Baez,MIN,BOS,trade,Minnesota Twins traded C Nate Baez to Boston Red Sox for 3B Tristan Gray.,0.0,0.0,0.0,0.0
702518,Jett Williams,NYM,MIL,trade,Milwaukee Brewers traded RHP Freddy Peralta and RHP Tobias Myers to New York Mets for RHP Brandon Sproat and SS Jett Williams.,0.4,0.4,0.4,0.4
642547,Freddy Peralta,MIL,NYM,trade,Milwaukee Brewers traded RHP Freddy Peralta and RHP Tobias Myers to New York Mets for RHP Brandon Sproat and SS Jett Williams.,2.966666666666667,0.9087678691006493,1.937717267883658,1.937717267883658
668964,Tobias Myers,MIL,NYM,trade,Milwaukee Brewers traded RHP Freddy Peralta and RHP Tobias Myers to New York Mets for RHP Brandon Sproat and SS Jett Williams.,0.0,0.0,0.0,0.0
687075,Brandon Sproat,NYM,MIL,trade,Milwaukee Brewers traded RHP Freddy Peralta and RHP Tobias Myers to New York Mets for RHP Brandon Sproat and SS Jett Williams.,0.0,0.0,0.0,0.0
650489,Willi Castro,,COL,Signed as Free Agent,Colorado Rockies signed free agent LF Willi Castro.,2.0,0.5440202410660404,1.2720101205330203,1.2720101205330203
682617,Marco Luciano,,NYY,Claimed Off Waivers,New York Yankees claimed OF Marco Luciano off waivers from Baltimore Orioles.,-0.3,-0.018504184606453485,-0.15925209230322673,-0.15925209230322673
803849,Devin Fitz-Gerald,TEX,WSH,trade,"Washington Nationals traded LHP MacKenzie Gore to Texas Rangers for 3B Gavin Fien, 1B Abimelec Ortiz, SS Devin Fitz-Gerald, RHP Alejandro Rosario and CF Yeremy Cabrera.",0.0,0.0,0.0,0.0
800393,Yeremy Cabrera,TEX,WSH,trade,"Washington Nationals traded LHP MacKenzie Gore to Texas Rangers for 3B Gavin Fien, 1B Abimelec Ortiz, SS Devin Fitz-Gerald, RHP Alejandro Rosario and CF Yeremy Cabrera.",0.0,0.0,0.0,0.0
660644,Vidal Bruján,MIN,NYM,trade,Minnesota Twins traded 3B Vidal Bruján to New York Mets for cash.,-0.26666666666666666,-0.022649177905043408,-0.14465792228585503,-0.14465792228585503
829931,Carlos Martinez,SF,MIA,trade,San Francisco Giants traded C Carlos Martinez to Miami Marlins for cash.,0.0,0.0,0.0,0.0
642215,Weston Wilson,,BAL,Claimed Off Waivers,Baltimore Orioles claimed LF Weston Wilson off waivers from Philadelphia Phillies.,0.13333333333333333,0.008743460569657044,0.07103839695149519,0.07103839695149519
681402,Gus Varland,,WSH,Claimed Off Waivers,Washington Nationals claimed RHP Gus Varland off waivers from Arizona Diamondbacks.,0.2,0.012697984378086922,0.10634899218904346,0.10634899218904346
691730,Alejandro Rosario,TEX,WSH,trade,"Washington Nationals traded LHP MacKenzie Gore to Texas Rangers for 3B Gavin Fien, 1B Abimelec Ortiz, SS Devin Fitz-Gerald, RHP Alejandro Rosario and CF Yeremy Cabrera.",0.0,0.0,0.0,0.0
669022,MacKenzie Gore,WSH,TEX,trade,"Washington Nationals traded LHP MacKenzie Gore to Texas Rangers for 3B Gavin Fien, 1B Abimelec Ortiz, SS Devin Fitz-Gerald, RHP Alejandro Rosario and CF Yeremy Cabrera.",2.433333333333333,0.7215652975842367,1.577449315458785,1.577449315458785
815818,Gavin Fien,TEX,WSH,trade,"Washington Nationals traded LHP MacKenzie Gore to Texas Rangers for 3B Gavin Fien, 1B Abimelec Ortiz, SS Devin Fitz-Gerald, RHP Alejandro Rosario and CF Yeremy Cabrera.",0.0,0.0,0.0,0.0
694673,Abimelec Ortiz,TEX,WSH,trade,"Washington Nationals traded LHP MacKenzie Gore to Texas Rangers for 3B Gavin Fien, 1B Abimelec Ortiz, SS Devin Fitz-Gerald, RHP Alejandro Rosario and CF Yeremy Cabrera.",0.0,0.0,0.0,0.0
605170,Victor Caratini,,MIN,Signed as Free Agent,Minnesota Twins signed free agent C Victor Caratini.,1.3,0.25915451465606126,0.7795772573280306,0.7795772573280306
573124,Taylor Rogers,,MIN,Signed as Free Agent,Minnesota Twins signed free agent LHP Taylor Rogers.,0.2333333333333333,0.026638320537780553,0.12998582693555694,0.12998582693555694
672279,Michael Siani,,NYY,Claimed Off Waivers,New York Yankees claimed CF Michael Siani off waivers from Los Angeles Dodgers.,0.30000000000000004,0.02742759795570699,0.16371379897785351,0.16371379897785351
681867,Cooper Criswell,NYM,SEA,trade,New York Mets traded RHP Cooper Criswell to Seattle Mariners for cash.,0.3666666666666667,0.03961422678113503,0.20314044672390086,0.20314044672390086
641355,Cody Bellinger,,NYY,Signed as Free Agent,New York Yankees signed free agent LF Cody Bellinger.,3.8000000000000003,1.2833980762116168,2.5416990381058087,2.5416990381058087
660761,José Suarez,,ATL,Claimed Off Waivers,Atlanta Braves claimed LHP José Suarez off waivers from Baltimore Orioles.,0.10000000000000002,0.00904679542615547,0.054523397713077744,0.054523397713077744
674370,Osvaldo Bido,,LAA,Claimed Off Waivers,Los Angeles Angels claimed RHP Osvaldo Bido off waivers from Miami Marlins.,0.6999999999999998,0.09156843483955467,0.39578421741977726,0.39578421741977726
640902,Jhonny Pereda,MIN,SEA,trade,Minnesota Twins traded C Jhonny Pereda to Seattle Mariners for cash.,0.0,0.0,0.0,0.0
687589,Dom Hamel,,NYY,Claimed Off Waivers,New York Yankees claimed RHP Dom Hamel off waivers from Texas Rangers.,0.0,0.0,0.0,0.0
672391,Kaleb Ort,,LAA,Claimed Off Waivers,Los Angeles Angels claimed RHP Kaleb Ort off waivers from New York Yankees.,0.0,0.0,0.0,0.0
701487,Pierson Ohl,MIN,COL,trade,Minnesota Twins traded 2B Edouard Julien and RHP Pierson Ohl to Colorado Rockies for RHP Jace Kaminska and cash.,0.0,0.0,0.0,0.0
683409,Angel Chivilli,COL,NYY,trade,Colorado Rockies traded RHP Angel Chivilli to New York Yankees for 1B T.J. Rumfield.,0.0,0.0,0.0,0.0
681198,T.J. Rumfield,NYY,COL,trade,Colorado Rockies traded RHP Angel Chivilli to New York Yankees for 1B T.J. Rumfield.,0.0,0.0,0.0,0.0
691907,Tsung-Che Cheng,,WSH,Claimed Off Waivers,Washington Nationals claimed SS Tsung-Che Cheng off waivers from New York Mets.,0.0,0.0,0.0,0.0
700978,Jace Kaminska,COL,MIN,trade,Minnesota Twins traded 2B Edouard Julien and RHP Pierson Ohl to Colorado Rockies for RHP Jace Kaminska and cash.,0.0,0.0,0.0,0.0
666397,Edouard Julien,MIN,COL,trade,Minnesota Twins traded 2B Edouard Julien and RHP Pierson Ohl to Colorado Rockies for RHP Jace Kaminska and cash.,0.6333333333333334,0.06631408103872848,0.34982370718603095,0.34982370718603095
622554,Seranthony Domínguez,,CWS,Signed as Free Agent,Chicago White Sox signed free agent RHP Seranthony Domínguez.,0.3333333333333333,0.05051512614219665,0.191924229737765,0.191924229737765
682144,Jayvien Sandridge,NYY,LAA,trade,New York Yankees traded LHP Jayvien Sandridge to Los Angeles Angels for cash.,0.0,0.0,0.0,0.0
663992,Richard Lovelady,,WSH,Claimed Off Waivers,Washington Nationals claimed LHP Richard Lovelady off waivers from New York Mets.,0.03333333333333333,0.0017233999117556027,0.017528366622544467,0.017528366622544467
664056,Harrison Bader,,SF,Signed as Free Agent,San Francisco Giants signed free agent LF Harrison Bader.,1.7666666666666666,0.5257704682076031,1.1462185674371348,1.1462185674371348
666277,George Soriano,,WSH,Claimed Off Waivers,Washington Nationals claimed RHP George Soriano off waivers from Atlanta Braves.,0.06666666666666667,0.004315300567251686,0.035490983616959175,0.035490983616959175
678906,Kai-Wei Teng,SF,HOU,trade,San Francisco Giants traded RHP Kai-Wei Teng to Houston Astros for C Jancel Villarroel and Future Considerations.,0.15,0.008355321020228672,0.07917766051011434,0.07917766051011434
806611,Jancel Villarroel,HOU,SF,trade,San Francisco Giants traded RHP Kai-Wei Teng to Houston Astros for C Jancel Villarroel and Future Considerations.,0.0,0.0,0.0,0.0
