date,gamePk,status,homeTeam,awayTeam,homeScore,awayScore,venueName,homeStartingPitcherId,homeStartingPitcherName,awayStartingPitcherId,awayStartingPitcherName
2023-04-19,718508,Final,LAD,NYM,3,5,Dodger Stadium,,Noah Syndergaard,,Max Scherzer
2023-04-19,718509,Final,COL,PIT,3,14,Coors Field,,Austin Gomber,,Johan Oviedo
2023-04-19,718506,Final,ATH,CHC,2,12,Oakland Coliseum,,Mason Miller,,Justin Steele
2023-04-19,718507,Final,SD,ATL,1,0,Petco Park,,Nick Martinez,,Charlie Morton
2023-04-19,718502,Final,SEA,MIL,3,5,T-Mobile Park,,Marco Gonzales,,Eric Lauer
2023-04-19,718518,Final,WSH,BAL,0,4,Nationals Park,,MacKenzie Gore,,Kyle Bradish
2023-04-19,718504,Final,NYY,LAA,3,2,Yankee Stadium,,Jhony Brito,,Griffin Canning
2023-04-19,718505,Final,BOS,MIN,4,10,Fenway Park,,Corey Kluber,,Joe Ryan
2023-04-19,718501,Final,HOU,TOR,8,1,Minute Maid Park,,Luis Garcia,,José Berríos
2023-04-20,718497,Final,BOS,MIN,11,5,Fenway Park,,Tanner Houck,,Kenta Maeda
2023-04-20,718496,Final,NYY,LAA,9,3,Yankee Stadium,,Nestor Cortes,,Patrick Sandoval
2023-04-20,718500,Final,PIT,CIN,4,3,PNC Park,,Roansy Contreras,,Luke Weaver
2023-04-20,718498,Final,PHI,COL,0,5,Citizens Bank Park,,Matt Strahm,,Ryan Feltner
2023-04-20,718499,Final,CHC,LAD,2,6,Wrigley Field,,Javier Assad,,Michael Grove
2023-04-20,718494,Final,AZ,SD,5,7,Chase Field,,Ryne Nelson,,Michael Wacha
2023-04-20,718503,Final,SF,NYM,4,9,Oracle Park,,Sean Manaea,,Kodai Senga
2023-04-21,718491,Final,CHC,LAD,13,0,Wrigley Field,,Drew Smyly,,Julio Urías
2023-04-21,718492,Final,PIT,CIN,4,2,PNC Park,,Mitch Keller,,Graham Ashcraft
2023-04-21,718486,Final,TB,CWS,8,7,Tropicana Field,,Calvin Faucher,,Michael Kopech
2023-04-21,718495,Final,BAL,DET,2,1,Oriole Park at Camden Yards,,Tyler Wells,,Michael Lorenzen
2023-04-21,718493,Final,PHI,COL,4,3,Citizens Bank Park,,Aaron Nola,,Noah Davis
2023-04-21,718487,Final,NYY,TOR,1,6,Yankee Stadium,,Domingo Germán,,Yusei Kikuchi
2023-04-21,718489,Final,ATL,HOU,4,6,Truist Park,,Bryce Elder,,Hunter Brown
2023-04-21,718490,Final,TEX,ATH,4,5,Globe Life Field,,Jon Gray,,JP Sears
2023-04-21,718482,Final,MIN,WSH,2,3,Target Field,,Tyler Mahle,,Trevor Williams
2023-04-21,718483,Final,MIL,BOS,3,5,American Family Field,,Freddy Peralta,,Nick Pivetta
2023-04-21,718485,Final,LAA,KC,2,0,Angel Stadium,,Shohei Ohtani,,Taylor Clarke
2023-04-21,718484,Final,AZ,SD,9,0,Chase Field,,Zac Gallen,,Seth Lugo
2023-04-21,718481,Final,SEA,STL,5,2,T-Mobile Park,,George Kirby,,Steven Matz
2023-04-21,718480,Final,SF,NYM,0,7,Oracle Park,,Anthony DeSclafani,,Joey Lucchesi
2023-04-22,718476,Final,NYY,TOR,3,2,Yankee Stadium,,Gerrit Cole,,Alek Manoah
2023-04-22,718468,Final,MIN,WSH,4,10,Target Field,,Pablo López,,Chad Kuhl
2023-04-22,718479,Final,CHC,LAD,4,9,Wrigley Field,,Hayden Wesneski,,Dustin May
2023-04-22,718475,Final,PHI,COL,4,3,Citizens Bank Park,,Cristopher Sánchez,,Kyle Freeland
2023-04-22,718473,Final,CLE,MIA,1,6,Progressive Field,,Shane Bieber,,Devin Smeltzer
2023-04-22,718488,Final,CLE,MIA,2,3,Progressive Field,,Zach Plesac,,Braxton Garrett
2023-04-22,718478,Final,SF,NYM,7,4,Oracle Park,,Logan Webb,,David Peterson
2023-04-22,718477,Final,TB,CWS,4,3,Tropicana Field,,Shane McClanahan,,Dylan Cease
2023-04-22,718474,Final,PIT,CIN,2,1,PNC Park,,Rich Hill,,Luis Cessa
2023-04-22,718472,Final,BAL,DET,5,1,Oriole Park at Camden Yards,,Kyle Gibson,,Joey Wentz
2023-04-22,718469,Final,TEX,ATH,18,3,Globe Life Field,,Andrew Heaney,,Shintaro Fujinami
2023-04-22,718470,Final,MIL,BOS,5,4,American Family Field,,Wade Miley,,Garrett Whitlock
2023-04-22,718471,Final,ATL,HOU,3,6,Truist Park,,Kyle Wright,,Framber Valdez
2023-04-22,718467,Final,AZ,SD,3,5,Chase Field,,Merrill Kelly,,Joe Musgrove
2023-04-22,718466,Final,LAA,KC,8,11,Angel Stadium,,Tyler Anderson,,Zack Greinke
2023-04-22,718464,Final,SEA,STL,5,4,T-Mobile Park,,Luis Castillo,,Miles Mikolas
2023-04-23,718458,Final,PHI,COL,9,3,Citizens Bank Park,,Zack Wheeler,,José Ureña
2023-04-23,718459,Final,BAL,DET,2,1,Oriole Park at Camden Yards,,Grayson Rodriguez,,Eduardo Rodriguez
2023-04-23,718463,Final,PIT,CIN,2,0,PNC Park,,Vince Velasquez,,Hunter Greene
2023-04-23,718462,Final,ATL,HOU,2,5,Truist Park,,Max Fried,,Cristian Javier
2023-04-23,718465,Final,NYY,TOR,1,5,Yankee Stadium,,Clarke Schmidt,,Kevin Gausman
2023-04-23,718457,Final,TB,CWS,4,1,Tropicana Field,,Zach Eflin,,Lucas Giolito
2023-04-23,718460,Final,CLE,MIA,7,4,Progressive Field,,Logan Allen,,Jesús Luzardo
2023-04-23,718454,Final,MIN,WSH,3,1,Target Field,,Bailey Ober,,Patrick Corbin
2023-04-23,718461,Final,MIL,BOS,5,12,American Family Field,,Corbin Burnes,,Brayan Bello
2023-04-23,718451,Final,CHC,LAD,3,7,Wrigley Field,,Marcus Stroman,,Clayton Kershaw
2023-04-23,718453,Final,TEX,ATH,5,2,Globe Life Field,,Jacob deGrom,,Kyle Muller
2023-04-23,718452,Final,LAA,KC,4,3,Angel Stadium,,Reid Detmers,,Jordan Lyles
2023-04-23,718456,Final,AZ,SD,5,7,Chase Field,,Drey Jameson,,Yu Darvish
2023-04-23,718450,Final,SEA,STL,3,7,T-Mobile Park,,Chris Flexen,,Jack Flaherty
2023-04-23,718455,Final,SF,NYM,5,4,Oracle Park,,Ross Stripling,,Tylor Megill
2023-04-24,718448,Final,CLE,COL,0,6,Progressive Field,,Cal Quantrill,,Austin Gomber
2023-04-24,718447,Final,BAL,BOS,5,4,Oriole Park at Camden Yards,,Dean Kremer,,Chris Sale
2023-04-24,718449,Final,TB,HOU,8,3,Tropicana Field,,Taj Bradley,,José Urquidy
2023-04-24,718445,Final,CIN,TEX,7,6,Great American Ball Park,,Nick Lodolo,,Nathan Eovaldi
2023-04-24,718444,Final,TOR,CWS,5,2,Rogers Centre,,Chris Bassitt,,Lance Lynn
2023-04-24,718443,Final,ATL,MIA,11,0,Truist Park,,Spencer Strider,,Edward Cabrera
2023-04-24,718442,Final,MIN,NYY,6,1,Target Field,,Sonny Gray,,Jhony Brito
2023-04-24,718441,Final,MIL,DET,2,4,American Family Field,,Colin Rea,,Matthew Boyd
2023-04-24,718437,Final,LAA,ATH,10,11,Angel Stadium,,José Suarez,,Ken Waldichuk
2023-04-24,718438,Final,AZ,KC,5,4,Chase Field,,Tommy Henry,,Brad Keller
2023-04-24,718446,Final,SF,STL,4,0,Oracle Park,,Alex Cobb,,Jordan Montgomery
2023-04-25,718440,Final,CLE,COL,1,5,Progressive Field,,Peyton Battenfield,,Ryan Feltner
2023-04-25,718435,Final,BAL,BOS,6,8,Oriole Park at Camden Yards,,Kyle Bradish,,Corey Kluber
2023-04-25,718432,Final,PIT,LAD,7,8,PNC Park,,Johan Oviedo,,Noah Syndergaard
2023-04-25,718436,Final,TB,HOU,0,5,Tropicana Field,,Drew Rasmussen,,Luis Garcia
2023-04-25,718434,Final,CIN,TEX,7,6,Great American Ball Park,,Luke Weaver,,Martín Pérez
2023-04-25,718430,Final,PHI,SEA,3,5,Citizens Bank Park,,Bailey Falter,,Marco Gonzales
2023-04-25,718433,Final,TOR,CWS,7,0,Rogers Centre,,José Berríos,,Mike Clevinger
2023-04-25,718431,Final,NYM,WSH,0,5,Citi Field,,José Buttó,,Josiah Gray
2023-04-25,718429,Final,ATL,MIA,7,4,Truist Park,,Charlie Morton,,Bryan Hoeing
2023-04-25,718426,Final,CHC,SD,6,0,Wrigley Field,,Justin Steele,,Blake Snell
2023-04-25,718427,Final,MIN,NYY,6,2,Target Field,,Joe Ryan,,Nestor Cortes
2023-04-25,718428,Final,MIL,DET,3,4,American Family Field,,Eric Lauer,,Spencer Turnbull
2023-04-25,718425,Final,LAA,ATH,5,3,Angel Stadium,,Griffin Canning,,Mason Miller
2023-04-25,718422,Final,AZ,KC,4,5,Chase Field,,Ryne Nelson,,Brady Singer
2023-04-25,718439,Final,SF,STL,5,4,Oracle Park,,John Brebbia,,Jake Woodford
2023-04-26,718424,Final,CIN,TEX,5,3,Great American Ball Park,,Graham Ashcraft,,Jon Gray
2023-04-26,718416,Final,BAL,BOS,6,2,Oriole Park at Camden Yards,,Tyler Wells,,Tanner Houck
2023-04-26,718420,Final,TOR,CWS,8,0,Rogers Centre,,Yusei Kikuchi,,Michael Kopech
2023-04-26,718421,Final,CLE,COL,4,1,Progressive Field,,Tanner Bibee,,Germán Márquez
2023-04-26,718417,Final,MIN,NYY,6,12,Target Field,,Kenta Maeda,,Domingo Germán
2023-04-26,718419,Final,MIL,DET,6,2,American Family Field,,Freddy Peralta,,Michael Lorenzen
2023-04-26,718418,Final,AZ,KC,2,0,Chase Field,,Zac Gallen,,Ryan Yarbrough
2023-04-26,718413,Final,PIT,LAD,8,1,PNC Park,,Roansy Contreras,,Tony Gonsolin
2023-04-26,718414,Final,TB,HOU,0,1,Tropicana Field,,Calvin Faucher,,Hunter Brown
2023-04-26,718415,Final,PHI,SEA,6,5,Citizens Bank Park,,Taijuan Walker,,Logan Gilbert
2023-04-26,718412,Final,NYM,WSH,1,4,Citi Field,,Kodai Senga,,MacKenzie Gore
2023-04-26,718411,Final,ATL,MIA,6,4,Truist Park,,Bryce Elder,,Sandy Alcantara
2023-04-26,718407,Final,CHC,SD,3,5,Wrigley Field,,Drew Smyly,,Michael Wacha
2023-04-26,718408,Final,LAA,ATH,11,3,Angel Stadium,,Patrick Sandoval,,Luis Medina
2023-04-26,718423,Final,SF,STL,7,3,Oracle Park,,Anthony DeSclafani,,Steven Matz
2023-04-27,718410,Final,ATL,MIA,4,5,Truist Park,,Kyle Wright,,Braxton Garrett
2023-04-27,718403,Final,PIT,LAD,6,2,PNC Park,,Mitch Keller,,Julio Urías
2023-04-27,718404,Final,PHI,SEA,1,0,Citizens Bank Park,,Matt Strahm,,George Kirby
2023-04-27,718406,Final,CHC,SD,5,2,Wrigley Field,,Hayden Wesneski,,Seth Lugo
2023-04-27,718409,Final,SF,STL,0,6,Oracle Park,,Logan Webb,,Miles Mikolas
2023-04-27,718402,Final,LAA,ATH,8,7,Angel Stadium,,Shohei Ohtani,,JP Sears
2023-04-27,718405,Final,DET,BAL,4,7,Comerica Park,,Joey Wentz,,Kyle Gibson
2023-04-27,718398,Final,NYM,WSH,9,8,Citi Field,,Joey Lucchesi,,Trevor Williams
2023-04-27,718396,Final,CWS,TB,5,14,Guaranteed Rate Field,,Dylan Cease,,Shane McClanahan
2023-04-27,718400,Final,MIN,KC,7,1,Target Field,,Tyler Mahle,,Zack Greinke
2023-04-27,718397,Final,TEX,NYY,2,4,Globe Life Field,,Andrew Heaney,,Gerrit Cole
2023-04-28,718387,Final,MIN,KC,8,6,Target Field,,Pablo López,,Jordan Lyles
2023-04-28,718391,Final,MIA,CHC,3,2,loanDepot park,,Jesús Luzardo,,Marcus Stroman
2023-04-28,718392,Final,TOR,SEA,3,2,Rogers Centre,,Alek Manoah,,Luis Castillo
2023-04-28,718395,Final,BOS,CLE,2,5,Fenway Park,,Nick Pivetta,,Shane Bieber
2023-04-28,718393,Final,CWS,TB,2,3,Guaranteed Rate Field,,Lucas Giolito,,Zach Eflin
2023-04-28,718388,Final,TEX,NYY,5,2,Globe Life Field,,Jacob deGrom,,Clarke Schmidt
2023-04-28,718389,Final,HOU,PHI,1,3,Minute Maid Park,,Framber Valdez,,Aaron Nola
2023-04-28,718386,Final,MIL,LAA,2,1,American Family Field,,Wade Miley,,Tyler Anderson
2023-04-28,718390,Final,COL,AZ,1,9,Coors Field,,Kyle Freeland,,Merrill Kelly
2023-04-28,718380,Final,ATH,CIN,7,11,Oakland Coliseum,,Drew Rucinski,,Luis Cessa
2023-04-28,718382,Final,LAD,STL,7,3,Dodger Stadium,,Dustin May,,Jack Flaherty
2023-04-29,718381,Final,DET,BAL,7,4,Comerica Park,,Eduardo Rodriguez,,Dean Kremer
2023-04-29,718401,Final,DET,BAL,4,6,Comerica Park,,Matthew Boyd,,Grayson Rodriguez
2023-04-29,718383,Final,WSH,PIT,3,6,Nationals Park,,Patrick Corbin,,Rich Hill
2023-04-29,718399,Final,WSH,PIT,1,16,Nationals Park,,Chad Kuhl,,Vince Velasquez
2023-04-29,718378,Final,MIN,KC,2,3,Target Field,,Bailey Ober,,Brad Keller
2023-04-29,718379,Final,TOR,SEA,1,0,Rogers Centre,,Kevin Gausman,,Easton McGee
2023-04-29,718375,Final,MIA,CHC,7,6,loanDepot park,,Edward Cabrera,,Caleb Kilian
2023-04-29,718377,Final,ATH,CIN,2,3,Oakland Coliseum,,Kyle Muller,,Hunter Greene
2023-04-29,718385,Final,BOS,CLE,8,7,Fenway Park,,Brayan Bello,,Zach Plesac
2023-04-29,718372,Final,HOU,PHI,1,6,Minute Maid Park,,Cristian Javier,,Zack Wheeler
2023-04-29,718384,Final,SD,SF,16,11,Estadio Alfredo Harp Helu,,Joe Musgrove,,Sean Manaea
2023-04-29,718374,Final,TEX,NYY,2,0,Globe Life Field,,Nathan Eovaldi,,Jhony Brito
2023-04-29,718373,Final,CWS,TB,3,12,Guaranteed Rate Field,,Lance Lynn,,Calvin Faucher
2023-04-29,718376,Final,MIL,LAA,7,5,American Family Field,,Corbin Burnes,,Reid Detmers
2023-04-29,718366,Final,COL,AZ,4,11,Coors Field,,Noah Davis,,Tommy Henry
2023-04-29,718369,Final,LAD,STL,1,0,Dodger Stadium,,Clayton Kershaw,,Jordan Montgomery
2023-04-30,718364,Final,MIA,CHC,4,3,loanDepot park,,Bryan Hoeing,,Justin Steele
2023-04-30,718370,Final,BOS,CLE,7,1,Fenway Park,,Chris Sale,,Logan Allen
2023-04-30,718367,Final,WSH,PIT,7,2,Nationals Park,,Josiah Gray,,Johan Oviedo
2023-04-30,718363,Final,TOR,SEA,8,10,Rogers Centre,,Chris Bassitt,,Marco Gonzales
2023-04-30,718360,Final,DET,BAL,3,5,Comerica Park,,Spencer Turnbull,,Kyle Bradish
2023-04-30,718362,Final,MIN,KC,8,4,Target Field,,Sonny Gray,,Brady Singer
2023-04-30,718355,Final,CWS,TB,12,9,Guaranteed Rate Field,,Mike Clevinger,,Drew Rasmussen
2023-04-30,718365,Final,MIL,LAA,0,3,American Family Field,,Colin Rea,,José Suarez
2023-04-30,718356,Final,TEX,NYY,15,2,Globe Life Field,,Martín Pérez,,Nestor Cortes
2023-04-30,718358,Final,COL,AZ,12,4,Coors Field,,Austin Gomber,,Ryne Nelson
2023-04-30,718368,Final,SD,SF,6,4,Estadio Alfredo Harp Helu,,Yu Darvish,,Alex Cobb
2023-04-30,718357,Final,ATH,CIN,5,4,Oakland Coliseum,,Ken Waldichuk,,Nick Lodolo
2023-04-30,718359,Final,LAD,STL,6,3,Dodger Stadium,,Noah Syndergaard,,Jake Woodford
2023-04-30,718354,Final,HOU,PHI,4,3,Minute Maid Park,,José Urquidy,,Bailey Falter
2023-05-01,718352,Final,NYM,ATL,8,9,Citi Field,,Denyi Reyes,,Spencer Strider
2023-05-01,718361,Final,NYM,ATL,5,3,Citi Field,,Tylor Megill,,Charlie Morton
2023-05-01,718349,Final,WSH,CHC,1,5,Nationals Park,,MacKenzie Gore,,Drew Smyly
2023-05-01,718351,Final,NYY,CLE,2,3,Yankee Stadium,,Domingo Germán,,Cal Quantrill
2023-05-01,718353,Final,BOS,TOR,6,5,Fenway Park,,Corey Kluber,,José Berríos
2023-05-01,718350,Final,HOU,SF,7,3,Minute Maid Park,,Luis Garcia,,Ross Stripling
2023-05-01,718345,Final,SD,CIN,8,3,Petco Park,,Blake Snell,,Luke Weaver
2023-05-01,718343,Final,LAD,PHI,13,4,Dodger Stadium,,Tony Gonsolin,,Taijuan Walker
2023-05-02,718347,Final,TB,PIT,4,1,Tropicana Field,,Javy Guerra,,Roansy Contreras
2023-05-02,718346,Final,MIA,ATL,0,6,loanDepot park,,Sandy Alcantara,,Bryce Elder
2023-05-02,718344,Final,WSH,CHC,4,1,Nationals Park,,Trevor Williams,,Hayden Wesneski
2023-05-02,718339,Final,NYY,CLE,4,2,Yankee Stadium,,Gerrit Cole,,Tanner Bibee
2023-05-02,718341,Final,BOS,TOR,7,6,Fenway Park,,Tanner Houck,,Yusei Kikuchi
2023-05-02,718340,Final,CWS,MIN,3,2,Guaranteed Rate Field,,Michael Kopech,,Joe Ryan
2023-05-02,718336,Final,KC,BAL,7,11,Kauffman Stadium,,Ryan Yarbrough,,Tyler Wells
2023-05-02,718338,Final,STL,LAA,1,5,Busch Stadium,,Steven Matz,,Patrick Sandoval
2023-05-02,718342,Final,TEX,AZ,6,4,Globe Life Field,,Jon Gray,,Zac Gallen
2023-05-02,718337,Final,HOU,SF,0,2,Minute Maid Park,,Hunter Brown,,Anthony DeSclafani
2023-05-02,718334,Final,COL,MIL,3,2,Coors Field,,Ryan Feltner,,Freddy Peralta
2023-05-02,718335,Final,SD,CIN,1,2,Petco Park,,Michael Wacha,,Graham Ashcraft
2023-05-02,718332,Final,ATH,SEA,1,2,Oakland Coliseum,,Mason Miller,,Bryce Miller
2023-05-02,718331,Final,LAD,PHI,13,1,Dodger Stadium,,Julio Urías,,Matt Strahm
2023-05-03,718348,Final,DET,NYM,6,5,Comerica Park,,Joey Wentz,,Joey Lucchesi
2023-05-03,718329,Final,DET,NYM,8,1,Comerica Park,,Michael Lorenzen,,Max Scherzer
2023-05-03,718325,Final,TEX,AZ,7,12,Globe Life Field,,Andrew Heaney,,Brandon Pfaadt
2023-05-03,718326,Final,HOU,SF,2,4,Minute Maid Park,,Framber Valdez,,Logan Webb
2023-05-03,718330,Final,SD,CIN,7,1,Petco Park,,Seth Lugo,,Luis Cessa
2023-05-03,718327,Final,LAD,PHI,10,6,Dodger Stadium,,Gavin Stone,,Aaron Nola
2023-05-03,718328,Final,TB,PIT,8,1,Tropicana Field,,Shane McClanahan,,Mitch Keller
2023-05-03,718321,Final,MIA,ATL,6,14,loanDepot park,,Braxton Garrett,,Kyle Wright
2023-05-03,718333,Final,WSH,CHC,2,1,Nationals Park,,Jake Irvin,,Marcus Stroman
2023-05-03,718324,Final,NYY,CLE,4,3,Yankee Stadium,,Clarke Schmidt,,Shane Bieber
2023-05-03,718323,Final,BOS,TOR,8,3,Fenway Park,,Nick Pivetta,,Alek Manoah
2023-05-03,718322,Final,CWS,MIN,6,4,Guaranteed Rate Field,,Dylan Cease,,Louis Varland
2023-05-03,718314,Final,KC,BAL,6,0,Kauffman Stadium,,Zack Greinke,,Kyle Gibson
2023-05-03,718320,Final,STL,LAA,4,6,Busch Stadium,,Miles Mikolas,,Shohei Ohtani
2023-05-03,718315,Final,COL,MIL,7,1,Coors Field,,Kyle Freeland,,Eric Lauer
2023-05-03,718319,Final,ATH,SEA,2,7,Oakland Coliseum,,JP Sears,,Logan Gilbert
2023-05-04,718317,Final,WSH,CHC,4,3,Nationals Park,,Patrick Corbin,,Jameson Taillon
2023-05-04,718318,Final,DET,NYM,2,0,Comerica Park,,Eduardo Rodriguez,,Justin Verlander
2023-05-04,718309,Final,TB,PIT,3,2,Tropicana Field,,Zach Eflin,,Vince Velasquez
2023-05-04,718311,Final,STL,LAA,7,11,Busch Stadium,,Jack Flaherty,,Griffin Canning
2023-05-04,718312,Final,KC,BAL,10,13,Kauffman Stadium,,Jordan Lyles,,Grayson Rodriguez
2023-05-04,718310,Final,CWS,MIN,3,7,Guaranteed Rate Field,,Lucas Giolito,,Pablo López
2023-05-04,718313,Final,COL,MIL,9,6,Coors Field,,Connor Seabold,,Wade Miley
2023-05-04,718304,Final,ATH,SEA,3,5,Oakland Coliseum,,Drew Rucinski,,George Kirby
2023-05-04,718308,Final,MIA,ATL,3,6,loanDepot park,,Jesús Luzardo,,Dylan Dodd
2023-05-04,718316,Final,BOS,TOR,11,5,Fenway Park,,Brayan Bello,,Kevin Gausman
2023-05-05,718303,Final,CHC,MIA,4,1,Wrigley Field,,Justin Steele,,Edward Cabrera
2023-05-05,718307,Final,PIT,TOR,0,4,PNC Park,,Rich Hill,,Chris Bassitt
2023-05-05,718305,Final,CIN,CWS,4,5,Great American Ball Park,,Hunter Greene,,Lance Lynn
2023-05-05,718300,Final,TB,NYY,5,4,Tropicana Field,,Yonny Chirinos,,Jhony Brito
2023-05-05,718301,Final,PHI,BOS,3,5,Citizens Bank Park,,Zack Wheeler,,Chris Sale
2023-05-05,718302,Final,NYM,COL,1,0,Citi Field,,Kodai Senga,,Antonio Senzatela
2023-05-05,718306,Final,CLE,MIN,0,2,Progressive Field,,Peyton Battenfield,,Bailey Ober
2023-05-05,718298,Final,ATL,BAL,4,9,Truist Park,,Max Fried,,Dean Kremer
2023-05-05,718299,Final,KC,ATH,8,12,Kauffman Stadium,,Brad Keller,,Kyle Muller
2023-05-05,718292,Final,STL,DET,4,5,Busch Stadium,,Jordan Montgomery,,Matthew Boyd
2023-05-05,718294,Final,LAA,TEX,5,4,Angel Stadium,,Tyler Anderson,,Dane Dunning
2023-05-05,718296,Final,AZ,WSH,3,1,Chase Field,,Merrill Kelly,,Josiah Gray
2023-05-05,718295,Final,SD,LAD,5,2,Petco Park,,Yu Darvish,,Clayton Kershaw
2023-05-05,718297,Final,SEA,HOU,4,6,T-Mobile Park,,Luis Castillo,,Cristian Javier
2023-05-05,718293,Final,SF,MIL,6,4,Oracle Park,,Sean Manaea,,Corbin Burnes
2023-05-06,718288,Final,STL,DET,5,6,Busch Stadium,,Adam Wainwright,,Spencer Turnbull
2023-05-06,718289,Final,CHC,MIA,4,2,Wrigley Field,,Drew Smyly,,Matt Barnes
2023-05-06,718290,Final,NYM,COL,2,5,Citi Field,,Tylor Megill,,Austin Gomber
2023-05-06,718291,Final,TB,NYY,2,3,Tropicana Field,,Drew Rasmussen,,Domingo Germán
2023-05-06,718285,Final,CLE,MIN,4,3,Progressive Field,,Logan Allen,,Sonny Gray
2023-05-06,718286,Final,PIT,TOR,2,8,PNC Park,,Johan Oviedo,,José Berríos
2023-05-06,718281,Final,CIN,CWS,5,3,Great American Ball Park,,Nick Lodolo,,Mike Clevinger
2023-05-06,718280,Final,KC,ATH,4,5,Kauffman Stadium,,Brady Singer,,Ken Waldichuk
2023-05-06,718284,Final,PHI,BOS,4,7,Citizens Bank Park,,Bailey Falter,,Corey Kluber
2023-05-06,718283,Final,ATL,BAL,5,4,Truist Park,,Spencer Strider,,Kyle Bradish
2023-05-06,718287,Final,SF,MIL,4,1,Oracle Park,,Alex Cobb,,Colin Rea
2023-05-06,718282,Final,AZ,WSH,8,7,Chase Field,,Tommy Henry,,MacKenzie Gore
2023-05-06,718279,Final,SD,LAD,1,2,Petco Park,,Blake Snell,,Dustin May
2023-05-06,718275,Final,LAA,TEX,1,10,Angel Stadium,,Reid Detmers,,Nathan Eovaldi
2023-05-06,718274,Final,SEA,HOU,7,5,T-Mobile Park,,Marco Gonzales,,J.P. France
2023-05-07,718277,Final,ATL,BAL,3,2,Truist Park,,Bryce Elder,,Tyler Wells
2023-05-07,718278,Final,PIT,TOR,1,10,PNC Park,,Roansy Contreras,,Yusei Kikuchi
2023-05-07,718270,Final,PHI,BOS,6,1,Citizens Bank Park,,Taijuan Walker,,Tanner Houck
2023-05-07,718276,Final,NYM,COL,6,13,Citi Field,,Joey Lucchesi,,Ryan Feltner
2023-05-07,718273,Final,CLE,MIN,2,0,Progressive Field,,Cal Quantrill,,Joe Ryan
2023-05-07,718271,Final,TB,NYY,8,7,Tropicana Field,,Javy Guerra,,Gerrit Cole
2023-05-07,718268,Final,KC,ATH,5,1,Kauffman Stadium,,Ryan Yarbrough,,Mason Miller
2023-05-07,718272,Final,STL,DET,12,6,Busch Stadium,,Steven Matz,,Alex Faedo
2023-05-07,718269,Final,CHC,MIA,4,5,Wrigley Field,,Hayden Wesneski,,Sandy Alcantara
2023-05-07,718267,Final,SF,MIL,3,7,Oracle Park,,Ross Stripling,,Adrian Houser
2023-05-07,718264,Final,LAA,TEX,8,16,Angel Stadium,,José Suarez,,Martín Pérez
2023-05-07,718263,Final,AZ,WSH,8,9,Chase Field,,Ryne Nelson,,Trevor Williams
2023-05-07,718265,Final,SEA,HOU,3,1,T-Mobile Park,,Bryce Miller,,Brandon Bielak
2023-05-07,718262,Final,CIN,CWS,4,17,Great American Ball Park,,Graham Ashcraft,,Michael Kopech
2023-05-07,718266,Final,SD,LAD,2,5,Petco Park,,Joe Musgrove,,Julio Urías
2023-05-08,718261,Final,CLE,DET,2,6,Progressive Field,,Tanner Bibee,,Joey Wentz
2023-05-08,718258,Final,PIT,COL,2,0,PNC Park,,Mitch Keller,,Kyle Freeland
2023-05-08,718259,Final,BAL,TB,0,3,Oriole Park at Camden Yards,,Kyle Gibson,,Shane McClanahan
2023-05-08,718255,Final,NYY,ATH,7,2,Yankee Stadium,,Nestor Cortes,,JP Sears
2023-05-08,718256,Final,CHC,STL,1,3,Wrigley Field,,Marcus Stroman,,Miles Mikolas
2023-05-08,718253,Final,KC,CWS,12,5,Kauffman Stadium,,Zack Greinke,,Dylan Cease
2023-05-08,718257,Final,MIL,LAD,9,3,American Family Field,,Freddy Peralta,,Tony Gonsolin
2023-05-08,718254,Final,LAA,HOU,6,4,Angel Stadium,,Patrick Sandoval,,Hunter Brown
2023-05-08,718251,Final,SEA,TEX,1,2,T-Mobile Park,,Logan Gilbert,,Jon Gray
2023-05-08,718249,Final,AZ,MIA,5,2,Chase Field,,Zac Gallen,,Braxton Garrett
2023-05-08,718260,Final,SF,WSH,1,5,Oracle Park,,Anthony DeSclafani,,Jake Irvin
2023-05-09,718248,Final,CLE,DET,2,0,Progressive Field,,Shane Bieber,,Michael Lorenzen
2023-05-09,718252,Final,PIT,COL,1,10,PNC Park,,Luis Ortiz,,Connor Seabold
2023-05-09,718246,Final,BAL,TB,4,2,Oriole Park at Camden Yards,,Grayson Rodriguez,,Zach Eflin
2023-05-09,718243,Final,CIN,NYM,7,6,Great American Ball Park,,Luke Weaver,,David Peterson
2023-05-09,718244,Final,PHI,TOR,8,4,Citizens Bank Park,,Aaron Nola,,Alek Manoah
2023-05-09,718247,Final,NYY,ATH,10,5,Yankee Stadium,,Clarke Schmidt,,Drew Rucinski
2023-05-09,718245,Final,ATL,BOS,9,3,Truist Park,,Charlie Morton,,Nick Pivetta
2023-05-09,718240,Final,CHC,STL,4,6,Wrigley Field,,Jameson Taillon,,Jack Flaherty
2023-05-09,718242,Final,MIN,SD,1,6,Target Field,,Louis Varland,,Michael Wacha
2023-05-09,718238,Final,KC,CWS,2,4,Kauffman Stadium,,Jordan Lyles,,Lucas Giolito
2023-05-09,718241,Final,MIL,LAD,2,6,American Family Field,,Eric Lauer,,Noah Syndergaard
2023-05-09,718237,Final,LAA,HOU,1,3,Angel Stadium,,Shohei Ohtani,,Framber Valdez
2023-05-09,718239,Final,SEA,TEX,5,0,T-Mobile Park,,George Kirby,,Andrew Heaney
