pitcher_id,date,rolling_fip,starts_in_window
659275,2023-06-16,3.72,3
660261,2023-04-08,3.7,1
660261,2023-04-15,5.37,2
660261,2023-04-22,6.35,3
660261,2023-06-02,7.27,4
660261,2023-06-13,7.71,5
660261,2023-06-24,7.33,6
660593,2023-08-12,30.27,1
660593,2023-08-30,9.27,2
660761,2023-04-10,7.42,1
660761,2023-04-18,5.31,2
660761,2023-04-24,6.1,3
660761,2023-04-30,8.91,4
660761,2023-05-07,7.47,5
660761,2023-09-22,8.2,6
663362,2023-08-19,8.63,1
663362,2023-09-10,7.1,2
663362,2023-09-16,6.95,3
663362,2023-09-22,6.27,4
663362,2023-09-27,5.65,5
663372,2023-04-09,6.27,1
663372,2023-04-15,5.03,2
663372,2023-04-20,5.44,3
663372,2023-04-25,4.64,4
663372,2023-05-02,3.83,5
663372,2023-05-07,3.63,6
663372,2023-05-13,4.04,7
663372,2023-09-19,4.05,7
663372,2023-09-26,3.92,7
663460,2023-04-09,2.27,1
663460,2023-04-15,1.45,2
663465,2023-07-04,0.48,1
663465,2023-07-16,2.96,2
663474,2023-06-10,-0.13,1
663474,2023-09-24,2.77,2
663474,2023-09-30,4.38,3
663556,2023-04-05,1.77,1
663556,2023-04-11,2.52,2
663556,2023-04-16,2.39,3
663556,2023-04-22,2.36,4
663556,2023-04-27,2.86,5
663556,2023-05-03,3.18,6
663556,2023-05-08,3.22,7
663556,2023-05-13,3.39,7
663556,2023-05-19,4.24,7
663556,2023-05-24,4.07,7
663556,2023-05-30,3.85,7
663556,2023-06-05,3.76,7
663556,2023-06-11,3.75,7
663556,2023-06-16,3.85,7
663556,2023-06-22,4.17,7
663556,2023-06-30,3.43,7
663556,2023-07-17,4.24,7
663556,2023-07-22,4.66,7
663556,2023-07-28,4.56,7
663556,2023-08-02,4.37,7
663559,2023-04-08,4.58,1
663559,2023-04-13,4.82,2
663559,2023-04-18,4.0,3
663559,2023-04-25,4.5,4
663559,2023-04-30,4.66,5
663559,2023-05-06,4.97,6
663559,2023-08-05,4.66,7
663559,2023-08-10,4.48,7
663559,2023-08-15,5.02,7
663559,2023-08-27,5.31,7
663559,2023-09-12,5.27,7
663559,2023-09-19,4.74,7
663559,2023-09-23,4.94,7
663562,2023-04-21,3.07,1
663562,2023-04-29,2.44,2
663562,2023-06-20,3.87,3
663562,2023-09-22,5.89,4
663562,2023-09-27,6.08,5
663567,2023-07-21,2.94,1
663567,2023-07-26,2.77,2
663567,2023-08-01,3.13,3
663567,2023-08-07,3.27,4
663567,2023-08-12,4.04,5
663567,2023-08-18,4.63,6
663567,2023-08-24,4.53,7
663567,2023-08-29,4.67,7
663567,2023-09-04,5.08,7
663567,2023-09-10,4.84,7
663623,2023-05-08,5.35,1
663623,2023-05-14,4.02,2
663623,2023-05-19,3.4,3
663623,2023-05-25,5.38,4
663623,2023-05-30,5.91,5
663623,2023-06-06,5.79,6
663623,2023-06-17,5.79,7
663623,2023-06-22,5.38,7
663623,2023-06-27,5.25,7
663623,2023-07-03,5.71,7
663623,2023-07-08,4.75,7
663623,2023-07-15,4.63,7
663623,2023-07-21,4.8,7
663623,2023-07-26,4.72,7
663623,2023-07-31,5.54,7
663623,2023-08-06,5.79,7
663623,2023-08-12,6.13,7
663623,2023-08-19,6.19,7
663623,2023-08-26,5.61,7
663623,2023-09-01,5.51,7
663623,2023-09-09,5.35,7
663623,2023-09-15,4.51,7
663623,2023-09-21,5.23,7
663687,2023-06-18,6.87,1
663687,2023-06-29,4.81,2
663687,2023-07-06,6.02,3
663687,2023-07-20,5.41,4
663687,2023-08-02,4.49,5
663738,2023-06-03,2.71,1
663738,2023-06-09,2.2,2
663738,2023-06-14,3.09,3
663738,2023-06-20,5.37,4
663738,2023-06-25,4.95,5
663738,2023-07-01,5.0,6
663738,2023-07-07,4.82,7
663738,2023-07-18,5.1,7
663765,2023-04-09,12.96,1
663765,2023-04-14,8.94,2
663765,2023-04-19,6.83,3
663765,2023-04-25,7.3,4
663765,2023-04-30,6.76,5
663765,2023-09-23,6.59,6
663765,2023-09-29,6.33,7
663773,2023-04-30,3.81,1
663773,2023-06-19,3.27,2
663773,2023-06-24,2.48,3
663773,2023-06-30,2.99,4
663773,2023-07-05,5.05,5
663773,2023-09-16,5.49,6
663776,2023-04-07,6.27,1
663776,2023-04-14,4.54,2
663776,2023-04-20,4.02,3
663776,2023-04-26,4.29,4
663776,2023-05-02,4.24,5
663776,2023-05-08,4.12,6
663776,2023-05-14,4.21,7
663776,2023-05-20,3.67,7
663776,2023-05-28,3.87,7
663776,2023-06-03,4.28,7
663776,2023-06-10,4.12,7
663776,2023-06-16,3.93,7
663776,2023-06-23,3.94,7
663776,2023-06-29,3.99,7
663776,2023-07-05,3.96,7
663776,2023-07-18,3.85,7
663776,2023-07-27,3.64,7
663776,2023-08-01,3.55,7
663776,2023-08-07,4.11,7
663776,2023-08-14,4.04,7
663776,2023-08-19,3.98,7
663776,2023-08-25,4.2,7
663776,2023-09-01,4.42,7
663776,2023-09-06,4.4,7
663776,2023-09-12,4.64,7
663776,2023-09-19,4.22,7
663776,2023-09-25,4.52,7
663903,2023-04-08,3.87,1
663903,2023-04-14,4.0,2
663903,2023-04-19,6.02,3
663903,2023-04-25,5.41,4
663903,2023-04-30,4.57,5
663903,2023-05-06,4.95,6
663903,2023-05-11,5.35,7
663903,2023-05-16,5.14,7
663903,2023-05-22,5.0,7
663903,2023-05-27,4.56,7
663903,2023-06-04,4.53,7
663903,2023-06-10,4.42,7
663903,2023-06-16,4.34,7
663903,2023-06-21,3.63,7
663903,2023-06-27,4.0,7
663903,2023-07-02,4.0,7
663903,2023-07-08,3.49,7
663903,2023-07-16,3.42,7
663903,2023-07-22,4.23,7
663903,2023-07-28,3.54,7
663903,2023-08-03,3.45,7
663903,2023-08-08,3.0,7
663903,2023-08-14,3.25,7
663903,2023-08-19,3.01,7
663903,2023-08-25,3.65,7
663903,2023-09-05,3.27,7
663903,2023-09-12,4.61,7
663903,2023-09-18,4.84,7
663941,2023-09-01,1.65,1
663941,2023-09-30,5.98,2
664062,2023-05-01,5.37,1
664062,2023-05-08,5.77,2
664062,2023-05-14,4.98,3
664062,2023-05-19,4.06,4
664062,2023-05-24,4.02,5
664062,2023-05-30,4.68,6
664062,2023-06-06,4.59,7
664062,2023-06-13,4.39,7
664062,2023-06-18,3.94,7
664062,2023-06-25,3.79,7
664062,2023-07-02,4.63,7
664062,2023-07-07,4.76,7
664062,2023-07-15,4.58,7
664062,2023-07-21,4.76,7
664062,2023-07-26,4.97,7
664062,2023-08-02,5.52,7
664062,2023-08-07,5.99,7
664062,2023-08-12,5.55,7
664062,2023-08-18,5.29,7
664192,2023-04-27,1.55,1
664192,2023-05-03,3.35,2
664192,2023-05-07,4.8,3
664192,2023-05-13,5.19,4
664192,2023-08-18,5.15,5
664192,2023-09-13,4.63,6
664192,2023-09-19,4.5,7
664192,2023-09-27,4.96,7
664299,2023-04-05,1.47,1
664299,2023-04-11,1.54,2
664299,2023-04-17,3.68,3
664299,2023-04-23,4.0,4
664299,2023-04-29,3.8,5
664299,2023-05-05,3.83,6
664299,2023-05-10,3.49,7
664299,2023-05-16,3.56,7
664299,2023-05-22,4.01,7
664299,2023-05-28,3.53,7
664299,2023-06-03,3.7,7
664299,2023-06-09,3.48,7
664299,2023-06-15,3.51,7
664299,2023-06-21,3.67,7
664299,2023-06-28,4.31,7
664299,2023-07-03,4.99,7
664299,2023-07-16,5.44,7
664299,2023-07-22,5.11,7
664299,2023-07-28,5.68,7
664299,2023-08-03,5.76,7
664299,2023-08-09,6.83,7
664299,2023-08-15,6.56,7
664299,2023-08-21,5.99,7
664299,2023-08-28,5.96,7
664299,2023-09-03,6.55,7
664299,2023-09-09,6.21,7
664299,2023-09-15,6.45,7
664299,2023-09-20,6.12,7
664299,2023-09-26,5.17,7
664299,2023-10-01,4.72,7
664353,2023-04-07,8.02,1
664353,2023-04-12,4.34,2
664353,2023-04-18,4.25,3
664353,2023-04-24,5.25,4
664353,2023-04-30,5.02,5
664353,2023-08-06,5.62,6
664353,2023-08-13,6.01,7
664353,2023-08-23,4.89,7
664353,2023-09-29,5.44,7
665001,2023-05-22,7.77,1
665001,2023-06-03,5.52,2
665152,2023-04-07,10.94,1
665152,2023-04-12,7.89,2
665152,2023-04-18,8.94,3
665152,2023-04-24,6.48,4
665152,2023-04-29,6.51,5
665152,2023-05-05,5.76,6
665152,2023-05-10,5.34,7
665152,2023-05-16,4.54,7
665152,2023-05-21,4.29,7
665152,2023-05-27,3.57,7
665152,2023-06-02,3.69,7
665152,2023-06-07,3.39,7
665152,2023-06-13,4.01,7
665152,2023-06-18,3.72,7
665152,2023-06-24,4.24,7
665152,2023-06-30,4.87,7
665152,2023-07-05,5.49,7
665152,2023-07-14,5.45,7
665152,2023-07-19,5.09,7
665152,2023-07-24,5.54,7
665152,2023-07-30,5.79,7
665152,2023-08-04,5.52,7
665152,2023-08-10,4.86,7
665152,2023-08-16,4.63,7
665152,2023-08-23,4.72,7
665152,2023-08-29,4.64,7
665152,2023-09-05,3.8,7
665152,2023-09-11,3.81,7
665152,2023-09-17,3.88,7
665152,2023-09-22,4.01,7
665152,2023-09-28,3.47,7
665622,2023-05-11,7.87,1
665622,2023-05-17,6.0,2
665622,2023-05-23,6.21,3
665622,2023-06-03,6.58,4
665622,2023-06-14,6.64,5
665622,2023-06-25,5.86,6
665622,2023-06-30,6.24,7
665622,2023-07-18,5.77,7
665622,2023-07-23,5.32,7
665622,2023-07-30,5.08,7
665622,2023-08-06,4.06,7
665622,2023-08-12,4.06,7
665622,2023-09-04,4.41,7
665622,2023-09-10,3.81,7
665622,2023-09-21,4.2,7
665622,2023-09-28,4.28,7
665795,2023-04-07,6.77,1
665795,2023-04-12,7.32,2
665795,2023-04-18,5.15,3
665795,2023-04-24,4.68,4
665795,2023-04-29,5.59,5
665795,2023-05-05,5.31,6
665795,2023-05-10,5.08,7
665795,2023-05-17,4.74,7
665795,2023-05-22,4.28,7
665795,2023-05-27,4.51,7
665795,2023-06-02,4.58,7
665795,2023-06-07,3.32,7
665795,2023-06-13,3.24,7
665795,2023-07-18,3.93,7
665795,2023-07-25,4.11,7
665795,2023-07-31,4.34,7
665795,2023-09-18,4.7,7
665795,2023-09-24,4.39,7
665795,2023-09-29,4.97,7
665871,2023-08-05,11.94,1
665871,2023-08-11,9.12,2
665871,2023-08-16,6.05,3
665871,2023-08-21,5.76,4
665871,2023-08-27,6.19,5
665871,2023-09-02,5.3,6
665871,2023-09-07,4.62,7
665871,2023-09-12,4.62,7
665871,2023-09-19,4.48,7
666129,2023-04-15,0.91,1
666129,2023-04-22,1.82,2
666129,2023-04-27,2.14,3
666129,2023-05-03,2.01,4
666129,2023-05-08,4.47,5
666129,2023-05-14,4.39,6
666129,2023-05-20,3.92,7
666129,2023-05-25,3.83,7
666129,2023-05-31,4.42,7
666129,2023-06-05,4.58,7
666129,2023-06-11,4.7,7
666129,2023-06-17,2.87,7
666129,2023-06-22,2.43,7
666129,2023-06-28,2.14,7
666129,2023-07-03,2.75,7
666129,2023-07-08,2.46,7
666129,2023-07-15,2.65,7
666129,2023-07-21,2.44,7
666129,2023-07-28,3.68,7
666129,2023-08-02,3.96,7
666129,2023-08-08,4.55,7
666129,2023-08-14,4.0,7
666129,2023-08-19,4.02,7
666129,2023-08-25,4.11,7
666129,2023-08-31,4.54,7
666129,2023-09-07,3.74,7
666129,2023-09-13,3.96,7
666129,2023-09-19,3.84,7
666129,2023-09-27,3.63,7
666154,2023-05-24,5.81,1
666154,2023-05-29,5.46,2
666157,2023-04-08,0.87,1
666157,2023-04-13,0.77,2
666157,2023-04-18,1.92,3
666157,2023-04-24,4.19,4
666157,2023-04-30,4.83,5
666157,2023-05-06,5.06,6
666159,2023-04-11,5.21,1
666159,2023-06-27,7.3,2
666159,2023-07-02,6.38,3
666159,2023-07-08,5.6,4
666159,2023-07-17,5.13,5
666159,2023-07-22,4.65,6
666159,2023-07-27,4.63,7
666159,2023-08-01,5.24,7
666159,2023-08-06,4.27,7
666159,2023-08-12,4.8,7
666159,2023-08-19,5.03,7
666159,2023-08-25,5.34,7
666159,2023-08-31,5.31,7
666159,2023-09-06,5.0,7
666200,2023-04-05,3.62,1
666200,2023-04-11,2.08,2
666200,2023-04-17,2.95,3
666200,2023-04-23,2.75,4
666200,2023-04-28,3.45,5
666200,2023-05-04,3.63,6
666200,2023-05-09,3.88,7
666200,2023-05-16,3.72,7
666200,2023-05-21,4.23,7
666200,2023-05-26,4.36,7
666200,2023-06-01,4.21,7
666200,2023-06-06,3.83,7
666200,2023-06-12,3.24,7
666200,2023-06-18,3.27,7
666200,2023-06-23,3.53,7
666200,2023-06-29,3.09,7
666200,2023-07-04,2.41,7
666200,2023-07-09,2.52,7
666200,2023-07-17,2.5,7
666200,2023-07-23,2.97,7
666200,2023-07-30,2.52,7
666200,2023-08-04,2.42,7
666200,2023-08-11,3.5,7
666200,2023-08-16,4.61,7
666200,2023-08-22,6.12,7
666200,2023-08-30,5.8,7
666200,2023-09-05,5.24,7
666200,2023-09-11,5.24,7
666200,2023-09-17,5.56,7
666200,2023-09-23,4.52,7
666200,2023-09-28,3.83,7
666201,2023-04-05,11.07,1
666201,2023-04-11,6.27,2
666201,2023-04-16,6.88,3
666201,2023-04-22,6.94,4
666201,2023-04-28,5.7,5
666201,2023-05-03,5.76,6
666201,2023-05-09,5.42,7
666201,2023-05-15,5.26,7
666201,2023-05-20,6.47,7
666201,2023-05-25,5.99,7
666201,2023-05-31,5.69,7
666201,2023-06-05,6.72,7
666201,2023-07-07,7.39,7
666201,2023-07-18,6.67,7
666201,2023-07-23,7.08,7
666201,2023-07-29,5.98,7
666201,2023-08-04,5.88,7
666201,2023-08-10,6.3,7
666205,2023-04-05,2.67,1
666205,2023-04-11,3.18,2
666205,2023-04-17,4.29,3
666205,2023-04-23,4.77,4
666205,2023-04-29,5.25,5
666205,2023-05-05,5.36,6
666205,2023-05-10,5.62,7
666205,2023-05-16,6.18,7
666205,2023-05-22,6.59,7
666205,2023-07-01,6.79,7
666205,2023-08-28,6.81,7
666205,2023-09-03,7.04,7
666214,2023-04-08,5.14,1
666214,2023-04-14,6.41,2
666214,2023-04-22,5.16,3
666214,2023-04-27,5.37,4
666214,2023-05-03,4.43,5
666214,2023-05-08,5.53,6
666214,2023-05-14,5.5,7
666214,2023-05-21,5.28,7
666214,2023-05-26,5.64,7
666214,2023-05-31,5.64,7
666214,2023-06-05,5.02,7
666214,2023-06-17,6.51,7
666214,2023-06-23,4.7,7
666214,2023-06-28,5.36,7
666214,2023-08-07,6.04,7
666214,2023-08-18,5.98,7
666214,2023-09-12,5.96,7
666214,2023-09-29,6.56,7
666745,2023-04-08,1.47,1
666745,2023-04-13,2.57,2
666745,2023-04-19,4.11,3
666745,2023-04-24,4.07,4
666745,2023-04-29,4.34,5
666745,2023-05-05,4.37,6
666745,2023-05-10,5.26,7
666745,2023-05-20,6.77,7
666745,2023-06-21,7.35,7
666745,2023-06-27,6.04,7
666745,2023-07-31,6.3,7
666745,2023-08-18,7.31,7
668676,2023-04-09,17.27,1
668676,2023-04-15,5.52,2
668676,2023-04-22,4.5,3
668676,2023-04-29,3.94,4
668678,2023-04-04,2.2,1
668678,2023-04-10,4.96,2
668678,2023-04-16,3.21,3
668678,2023-04-21,2.78,4
668678,2023-04-26,2.18,5
668678,2023-05-02,1.73,6
668678,2023-05-08,1.63,7
668678,2023-05-13,1.58,7
668678,2023-05-19,1.02,7
668678,2023-05-24,1.47,7
668678,2023-05-30,1.69,7
668678,2023-06-04,1.99,7
668678,2023-06-11,2.66,7
668678,2023-06-16,3.17,7
668678,2023-06-21,3.41,7
668678,2023-06-27,3.76,7
668678,2023-07-02,3.8,7
668678,2023-07-07,3.9,7
668678,2023-07-15,3.84,7
668678,2023-07-20,4.03,7
668678,2023-07-26,4.16,7
668678,2023-08-01,4.55,7
668678,2023-08-06,4.55,7
668678,2023-08-12,4.13,7
668678,2023-08-17,3.74,7
668678,2023-08-22,3.91,7
668678,2023-08-28,3.49,7
668678,2023-09-03,4.41,7
668678,2023-09-08,3.94,7
668678,2023-09-13,3.47,7
668678,2023-09-19,3.97,7
668678,2023-09-24,4.53,7
668678,2023-09-29,4.37,7
668868,2023-08-18,0.02,1
668868,2023-08-23,2.49,2
668868,2023-08-29,3.41,3
668868,2023-09-03,3.71,4
668868,2023-09-09,3.63,5
668868,2023-09-15,3.47,6
668868,2023-09-20,3.75,7
668868,2023-09-27,4.69,7
668881,2023-04-07,5.07,1
668881,2023-04-12,3.89,2
668881,2023-04-17,2.41,3
668881,2023-04-23,2.45,4
668881,2023-04-29,2.4,5
668881,2023-05-05,2.27,6
668881,2023-05-10,2.88,7
668881,2023-05-15,3.3,7
668881,2023-05-21,3.7,7
668881,2023-05-26,4.57,7
668881,2023-06-01,4.12,7
668881,2023-06-11,4.09,7
668881,2023-06-17,4.06,7
668881,2023-08-20,4.15,7
668881,2023-08-25,5.44,7
668881,2023-08-30,5.3,7
668881,2023-09-10,4.8,7
668881,2023-09-15,5.08,7
668881,2023-09-20,5.41,7
668881,2023-09-26,5.31,7
668881,2023-10-01,6.0,7
668909,2023-06-27,5.74,1
668909,2023-07-03,3.9,2
668909,2023-07-08,5.85,3
668909,2023-07-15,4.81,4
668909,2023-07-21,4.68,5
668909,2023-07-26,4.69,6
668909,2023-08-01,4.44,7
668909,2023-08-07,4.08,7
668909,2023-08-12,3.76,7
668909,2023-08-18,2.51,7
668909,2023-08-24,3.13,7
668909,2023-08-29,3.27,7
668909,2023-09-06,3.27,7
668909,2023-09-11,3.52,7
668909,2023-09-17,4.14,7
668933,2023-04-10,3.84,1
668933,2023-04-15,3.19,2
668933,2023-04-21,3.43,3
668933,2023-04-26,3.44,4
668933,2023-05-02,3.7,5
668933,2023-05-07,3.55,6
668933,2023-05-12,3.88,7
668933,2023-05-17,4.51,7
668933,2023-05-23,4.6,7
668933,2023-05-28,5.07,7
668933,2023-06-03,5.34,7
668933,2023-06-08,6.24,7
668933,2023-06-24,7.03,7
668933,2023-06-30,7.55,7
668933,2023-07-05,6.76,7
668933,2023-07-14,6.99,7
668933,2023-07-19,6.39,7
668933,2023-07-24,6.47,7
668933,2023-07-30,5.67,7
668933,2023-08-04,5.19,7
668933,2023-08-09,4.72,7
668933,2023-08-15,4.64,7
668933,2023-08-22,4.55,7
668933,2023-08-27,5.02,7
668933,2023-09-01,4.78,7
669022,2023-04-07,3.27,1
669022,2023-04-12,3.89,2
669022,2023-04-19,3.74,3
669022,2023-04-26,4.13,4
669022,2023-05-01,3.42,5
669022,2023-05-06,3.75,6
669022,2023-05-12,3.62,7
669022,2023-05-17,3.63,7
669022,2023-05-23,3.58,7
669022,2023-05-28,4.35,7
669022,2023-06-03,3.86,7
669022,2023-06-10,4.27,7
669022,2023-06-15,4.56,7
669022,2023-06-20,4.65,7
669022,2023-06-25,4.98,7
669022,2023-07-01,4.57,7
669022,2023-07-06,4.39,7
669022,2023-07-17,4.72,7
669022,2023-07-23,5.3,7
669022,2023-07-28,4.27,7
669022,2023-08-02,4.93,7
669022,2023-08-09,4.71,7
669022,2023-08-16,6.11,7
669022,2023-08-23,5.04,7
669022,2023-08-29,5.53,7
669022,2023-09-08,5.47,7
669160,2023-04-06,2.55,1
669160,2023-04-11,2.58,2
669160,2023-04-17,3.11,3
669160,2023-04-22,3.73,4
669160,2023-04-28,3.64,5
669160,2023-05-06,3.71,6
669160,2023-05-12,3.42,7
669160,2023-05-17,3.47,7
669194,2023-04-09,6.47,1
669194,2023-04-15,4.72,2
669194,2023-04-20,4.5,3
669194,2023-04-25,5.45,4
669194,2023-04-30,4.82,5
669194,2023-05-07,5.01,6
669194,2023-05-12,4.69,7
669194,2023-05-17,4.84,7
669194,2023-05-23,4.87,7
669194,2023-05-29,4.5,7
669194,2023-06-03,4.3,7
669194,2023-06-10,4.83,7
669194,2023-06-15,4.37,7
669194,2023-06-20,4.74,7
669194,2023-06-25,4.17,7
669194,2023-07-01,3.97,7
669194,2023-07-06,4.33,7
669194,2023-07-14,4.5,7
669194,2023-07-19,4.33,7
669194,2023-07-24,4.83,7
669194,2023-07-31,5.34,7
669194,2023-08-05,5.71,7
669194,2023-08-11,6.19,7
669194,2023-09-07,7.08,7
669194,2023-09-12,6.16,7
669194,2023-09-17,6.8,7
669203,2023-04-05,4.47,1
669203,2023-04-11,7.02,2
669203,2023-04-17,4.37,3
669203,2023-04-23,4.68,4
669203,2023-04-29,4.39,5
669203,2023-05-05,4.07,6
669203,2023-05-12,4.25,7
669203,2023-05-17,4.03,7
669203,2023-05-22,3.36,7
669203,2023-05-27,5.0,7
669203,2023-06-02,4.44,7
669203,2023-06-07,4.7,7
669203,2023-06-13,4.31,7
669203,2023-06-19,4.04,7
669203,2023-06-25,4.41,7
669203,2023-07-01,4.68,7
669203,2023-07-07,3.43,7
669203,2023-07-14,3.89,7
669203,2023-07-20,3.25,7
669203,2023-07-25,3.34,7
669203,2023-07-31,3.2,7
669203,2023-08-05,3.18,7
669203,2023-08-11,2.94,7
669203,2023-08-17,3.31,7
669203,2023-08-23,2.75,7
669203,2023-08-29,3.85,7
669203,2023-09-04,4.07,7
669203,2023-09-10,4.48,7
669203,2023-09-16,3.99,7
669203,2023-09-22,4.04,7
669203,2023-09-28,3.65,7
669302,2023-04-07,3.6,1
669302,2023-04-12,2.87,2
669302,2023-04-18,2.37,3
669302,2023-04-26,3.05,4
669302,2023-05-03,3.23,5
669302,2023-05-08,3.06,6
669302,2023-05-14,2.67,7
669302,2023-05-20,2.49,7
669302,2023-05-25,2.63,7
669302,2023-05-30,2.92,7
669302,2023-06-06,3.17,7
669302,2023-06-11,2.95,7
669302,2023-06-17,3.69,7
669302,2023-06-23,4.55,7
669302,2023-06-28,4.78,7
669302,2023-07-04,4.78,7
669302,2023-07-09,4.38,7
669302,2023-07-17,3.92,7
669302,2023-07-22,3.93,7
669302,2023-07-28,4.06,7
669302,2023-08-02,3.47,7
669302,2023-08-08,3.61,7
669302,2023-08-14,3.11,7
669302,2023-08-19,3.98,7
669302,2023-08-26,4.48,7
669302,2023-09-01,4.64,7
669302,2023-09-06,3.73,7
669302,2023-09-11,3.69,7
669302,2023-09-17,3.85,7
669302,2023-09-23,4.87,7
669302,2023-09-28,4.49,7
669330,2023-04-14,5.6,1
669330,2023-04-21,5.39,2
669330,2023-04-26,4.2,3
669330,2023-05-02,4.06,4
669330,2023-05-07,5.34,5
669330,2023-05-13,5.27,6
669330,2023-05-18,4.7,7
669330,2023-05-24,4.76,7
669330,2023-05-29,5.24,7
669330,2023-06-04,5.11,7
669330,2023-06-09,5.1,7
669330,2023-06-15,3.87,7
669330,2023-06-21,3.96,7
669330,2023-06-27,4.83,7
669330,2023-07-03,4.47,7
669330,2023-07-08,4.32,7
669330,2023-07-18,4.61,7
669330,2023-07-23,5.09,7
669330,2023-07-29,5.94,7
669373,2023-07-09,1.02,1
669373,2023-07-18,1.64,2
669373,2023-07-24,1.94,3
669373,2023-07-30,1.27,4
669373,2023-08-05,1.33,5
669373,2023-08-11,1.38,6
669373,2023-08-18,2.09,7
669373,2023-08-23,2.1,7
669373,2023-08-29,1.98,7
669373,2023-09-03,2.56,7
669373,2023-09-09,2.85,7
669373,2023-09-15,2.68,7
669373,2023-09-21,2.87,7
669373,2023-09-27,2.2,7
669432,2023-04-08,7.19,1
669432,2023-04-14,6.49,2
669432,2023-04-19,4.47,3
669456,2023-04-04,2.27,1
669456,2023-04-10,1.85,2
669456,2023-04-16,2.43,3
669456,2023-04-22,3.07,4
669456,2023-04-28,3.66,5
669456,2023-05-03,3.53,6
669456,2023-05-09,3.95,7
669456,2023-05-16,3.75,7
669456,2023-05-21,4.42,7
669456,2023-05-26,4.61,7
669456,2023-05-31,4.53,7
669456,2023-06-06,4.44,7
669456,2023-06-11,4.5,7
669456,2023-06-17,3.67,7
669456,2023-06-23,4.82,7
669456,2023-06-29,4.46,7
669456,2023-07-04,3.94,7
669456,2023-07-09,4.28,7
669456,2023-09-22,4.13,7
669456,2023-09-27,3.99,7
669461,2023-05-26,2.67,1
669461,2023-06-06,3.47,2
669461,2023-06-12,4.48,3
669461,2023-06-18,4.07,4
669461,2023-06-25,4.81,5
669461,2023-07-01,4.67,6
669461,2023-07-05,4.51,7
669461,2023-08-03,4.96,7
669461,2023-08-10,5.86,7
669461,2023-08-16,4.57,7
669713,2023-04-11,8.41,1
669713,2023-04-17,11.44,2
669713,2023-04-22,5.96,3
669713,2023-04-27,6.1,4
669713,2023-05-02,5.91,5
669713,2023-05-07,5.21,6
669713,2023-05-13,4.9,7
669713,2023-06-06,5.58,7
669713,2023-06-11,5.01,7
669713,2023-07-28,6.33,7
669854,2023-06-07,5.52,1
669854,2023-06-18,6.8,2
669854,2023-06-24,6.92,3
669854,2023-06-30,6.83,4
669854,2023-07-06,7.41,5
669854,2023-08-02,7.18,6
669923,2023-04-09,5.35,1
669923,2023-04-15,3.37,2
669923,2023-04-21,2.97,3
669923,2023-04-27,2.74,4
669923,2023-05-04,2.52,5
669923,2023-05-09,2.98,6
669923,2023-05-15,2.62,7
669923,2023-05-21,2.27,7
669923,2023-05-26,2.54,7
669923,2023-05-31,3.66,7
669923,2023-06-07,3.5,7
669923,2023-06-13,3.93,7
669923,2023-06-20,3.2,7
669923,2023-06-25,3.73,7
669923,2023-07-01,4.14,7
669923,2023-07-06,4.16,7
669923,2023-07-15,3.0,7
669923,2023-07-20,3.82,7
669923,2023-07-25,3.25,7
669923,2023-07-31,3.66,7
669923,2023-08-05,3.37,7
669923,2023-08-12,3.32,7
669923,2023-08-17,2.88,7
669923,2023-08-23,3.15,7
669923,2023-09-03,2.56,7
669923,2023-09-08,3.09,7
669923,2023-09-15,3.39,7
669923,2023-09-20,3.76,7
669923,2023-09-26,4.08,7
669923,2023-10-01,4.37,7
669947,2023-07-06,3.27,1
669947,2023-08-01,6.04,2
669947,2023-08-06,5.18,3
669947,2023-08-12,4.82,4
669947,2023-08-19,4.42,5
669947,2023-08-24,4.67,6
669947,2023-08-29,5.4,7
669947,2023-09-04,5.31,7
669947,2023-09-10,5.41,7
669947,2023-09-15,5.3,7
670046,2023-09-10,2.94,1
670046,2023-09-23,3.81,2
670912,2023-04-09,12.48,1
670912,2023-04-14,6.18,2
670912,2023-04-19,4.14,3
670912,2023-04-25,3.8,4
670912,2023-04-30,3.64,5
670912,2023-05-06,3.74,6
670912,2023-05-12,3.76,7
670912,2023-05-19,2.84,7
670912,2023-05-24,3.32,7
670912,2023-05-30,4.06,7
670912,2023-06-05,4.34,7
670912,2023-06-10,4.4,7
670912,2023-06-15,4.16,7
670912,2023-06-20,3.84,7
670912,2023-06-25,3.85,7
670912,2023-07-01,3.66,7
670912,2023-07-06,3.94,7
670912,2023-07-15,4.26,7
670912,2023-07-21,4.33,7
670912,2023-07-26,5.09,7
670912,2023-08-01,5.31,7
670912,2023-08-06,4.93,7
670912,2023-08-11,4.84,7
670912,2023-08-16,4.84,7
670912,2023-08-22,4.99,7
670912,2023-08-28,5.11,7
670912,2023-09-03,4.18,7
670912,2023-09-09,4.84,7
670912,2023-09-15,5.04,7
670912,2023-09-21,5.25,7
670912,2023-09-27,4.87,7
670950,2023-06-17,-0.4,1
670950,2023-06-28,5.6,2
671096,2023-06-10,3.27,1
671096,2023-06-16,3.35,2
671096,2023-06-21,3.44,3
671096,2023-06-27,4.2,4
671096,2023-07-02,3.77,5
671096,2023-07-07,3.46,6
671096,2023-07-15,3.84,7
671096,2023-07-20,4.47,7
671096,2023-07-25,4.25,7
671096,2023-07-31,3.86,7
671096,2023-08-05,3.73,7
671096,2023-08-11,4.12,7
671096,2023-08-16,4.24,7
